TimeStamp,MotorID,EncoderValue,TotalAngle,iqcurrentValue,speed,MotorID,EncoderValue,TotalAngle,iqcurrentValue,speed
31523,1,-29313,36223,-35,0,2,-16669,48867,-45,-1457
31528,1,-29313,36223,-36,-8,2,-16801,48735,-35,-1449
31533,1,-29313,36223,-34,0,2,-16934,48602,-36,-1466
31538,1,-29313,36223,-35,0,2,-17068,48468,-47,-1474
31543,1,-29313,36223,-35,0,2,-17203,48333,-38,-1494
31548,1,-29313,36223,-35,0,2,-17339,48197,-34,-1501
31553,1,-29314,36222,-34,-10,2,-17480,48056,-46,-1551
31558,1,-29314,36222,-34,0,2,-17619,47917,-44,-1523
31563,1,-29314,36222,-34,-8,2,-17761,47775,-31,-1535
31568,1,-29314,36222,-34,0,2,-17903,47633,-38,-1566
31573,1,-29314,36222,-34,0,2,-18049,47487,-49,-1619
31578,1,-29314,36222,-33,0,2,-18193,47343,-36,-1594
31583,1,-29314,36222,-33,0,2,-18341,47195,-37,-1622
31588,1,-29315,36221,-33,0,2,-18494,47042,-49,-1680
31593,1,-29315,36221,-33,0,2,-18650,46886,-36,-1686
31598,1,-29315,36221,-35,0,2,-18798,46738,-34,-1663
31603,1,-29315,36221,-34,0,2,-18955,46581,-46,-1710
31608,1,-29315,36221,-33,-7,2,-19112,46424,-35,-1745
31613,1,-29315,36221,-34,0,2,-19272,46264,-34,-1762
31618,1,-29316,36220,-35,0,2,-19434,46102,-48,-1775
31623,1,-29316,36220,-34,0,2,-19596,45940,-35,-1776
31628,1,-29316,36220,-33,0,2,-19761,45775,-37,-1815
31633,1,-29317,36219,-36,-6,2,-19929,45607,-51,-1858
31638,1,-29317,36219,-35,-10,2,-20095,45441,-32,-1845
31643,1,-29317,36219,-33,-10,2,-20265,45271,-37,-1886
31648,1,-29318,36218,-29,-11,2,-20438,45098,-42,-1894
31653,1,-29319,36217,-34,-11,2,-20611,44925,-35,-1889
31658,1,-29320,36216,-35,-12,2,-20787,44749,-44,-1958
31663,1,-29322,36214,-35,-20,2,-20966,44570,-35,-1968
31668,1,-29324,36212,-33,-25,2,-21148,44388,-38,-2002
31673,1,-29327,36209,-31,-33,2,-21331,44205,-48,-2014
31678,1,-29331,36205,-32,-47,2,-21515,44021,-32,-2045
31683,1,-29336,36200,-31,-53,2,-21703,43833,-44,-2081
31688,1,-29341,36195,-34,-54,2,-21892,43644,-38,-2063
31693,1,-29346,36190,-34,-58,2,-22082,43454,-35,-2097
31698,1,-29352,36184,-34,-64,2,-22274,43262,-48,-2097
31703,1,-29359,36177,-31,-75,2,-22467,43069,-34,-2108
31708,1,-29366,36170,-32,-86,2,-22662,42874,-45,-2177
31713,1,-29375,36161,-32,-100,2,-22856,42680,-34,-2118
31718,1,-29384,36152,-31,-111,2,-23051,42485,-38,-2126
31723,1,-29396,36140,-29,-135,2,-23247,42289,-44,-2154
31728,1,-29410,36126,-30,-165,2,-23444,42092,-32,-2165
31733,1,-29427,36109,-27,-189,2,-23641,41895,-52,-2155
31738,1,-29446,36090,-28,-212,2,-23837,41699,-34,-2152
31743,1,-29466,36070,-28,-223,2,-24036,41500,-46,-2214
31748,1,-29488,36048,-26,-269,2,-24236,41300,-38,-2190
31753,1,-29516,36020,-22,-320,2,-24435,41101,-40,-2168
31758,1,-29546,35990,-27,-332,2,-24636,40900,-46,-2203
31763,1,-29578,35958,-24,-369,2,-24836,40700,-36,-2238
31768,1,-29616,35920,-27,-442,2,-25038,40498,-48,-2216
31773,1,-29658,35878,-28,-473,2,-25241,40295,-35,-2204
31778,1,-29704,35832,-33,-505,2,-25442,40094,-46,-2234
31783,1,-29749,35787,-33,-503,2,-25640,39896,-39,-2168
31788,1,-29795,35741,-34,-511,2,-25839,39697,-42,-2186
31793,1,-29840,35696,-32,-480,2,-26043,39493,-46,-2162
31798,1,-29884,35652,-30,-480,2,-26231,39305,-40,-2126
31803,1,-29928,35608,-26,-503,2,-26425,39111,-47,-2150
31808,1,-29978,35558,-23,-574,2,-26617,38919,-39,-2082
31813,1,-30032,35504,-24,-609,2,-26807,38729,-40,-2077
31818,1,-30090,35446,-29,-640,2,-26996,38540,-47,-2081
31823,1,-30148,35388,-31,-658,2,-27183,38353,-33,-2050
31828,1,-30209,35327,-32,-672,2,-27373,38163,-51,-2072
31833,1,-30273,35263,-29,-692,2,-27560,37976,-39,-2082
31838,1,-30338,35198,-32,-684,2,-27776,37760,-45,-2071
31843,1,-30399,35137,-27,-670,2,-27939,37597,-50,-2009
31848,1,-30463,35073,-23,-753,2,-28119,37417,-35,-2063
31853,1,-30535,35001,-24,-805,2,-28307,37229,-47,-2066
31858,1,-30610,34926,-32,-830,2,-28492,37044,-39,-2006
31863,1,-30682,34854,-35,-793,2,-28675,36861,-38,-2016
31868,1,-30760,34776,-26,-842,2,-28863,36673,-46,-1991
31873,1,-30837,34699,-27,-835,2,-29044,36492,-37,-1987
31878,1,-30916,34620,-25,-869,2,-29225,36311,-47,-1999
31883,1,-30996,34540,-26,-902,2,-29403,36133,-36,-1960
31888,1,-31083,34453,-33,-957,2,-29581,35955,-38,-1958
31893,1,-31169,34367,-39,-956,2,-29760,35776,-52,-1963
31898,1,-31253,34283,-34,-929,2,-29937,35599,-31,-1957
31903,1,-31339,34197,-25,-965,2,-30116,35420,-43,-1972
31908,1,-31429,34107,-26,-1004,2,-30295,35241,-44,-1950
31913,1,-31521,34015,-29,-1024,2,-30471,35065,-34,-1928
31918,1,-31617,33919,-33,-1067,2,-30652,34884,-51,-1989
31923,1,-31715,33821,-32,-1064,2,-30832,34704,-37,-1983
31928,1,-31810,33726,-26,-1059,2,-31010,34526,-37,-1959
31933,1,-31908,33628,-25,-1093,2,-31191,34345,-45,-1988
31938,1,-32011,33525,-32,-1119,2,-31371,34165,-37,-1999
31943,1,-32111,33425,-36,-1105,2,-31554,33982,-45,-2010
31948,1,-32214,33322,-30,-1112,2,-31735,33801,-36,-1976
31953,1,-32317,33219,-22,-1134,2,-31917,33619,-39,-1989
31958,1,-32423,33113,-27,-1179,2,-32100,33436,-48,-1999
31963,1,-32530,33006,-35,-1172,2,-32281,33255,-33,-1972
31968,1,-32637,32899,-28,-1173,2,-32465,33071,-44,-2042
31973,1,-32744,32792,-26,-1200,2,-32646,32890,-42,-1957
31978,1,32681,32681,-25,-1203,2,32710,32710,-34,-1983
31983,1,32568,32568,-34,-1255,2,32530,32530,-48,-1995
31988,1,32455,32455,-31,-1235,2,32349,32349,-36,-1976
31993,1,32344,32344,-27,-1232,2,32169,32169,-39,-1978
31998,1,32229,32229,-25,-1271,2,31985,31985,-46,-1953
32003,1,32111,32111,-33,-1274,2,31810,31810,-36,-1963
32008,1,31994,31994,-33,-1299,2,31629,31629,-47,-1981
32013,1,31877,31877,-29,-1273,2,31453,31453,-39,-1927
32018,1,31759,31759,-21,-1332,2,31276,31276,-39,-1939
32023,1,31636,31636,-34,-1365,2,31098,31098,-51,-1948
32028,1,31513,31513,-29,-1346,2,30925,30925,-33,-1905
32033,1,31390,31390,-27,-1354,2,30749,30749,-42,-1928
32038,1,31266,31266,-26,-1373,2,30573,30573,-46,-1922
32043,1,31138,31138,-35,-1394,2,30399,30399,-33,-1898
32048,1,31012,31012,-33,-1380,2,30225,30225,-45,-1919
32053,1,30884,30884,-22,-1427,2,30051,30051,-36,-1922
32058,1,30751,30751,-28,-1462,2,29875,29875,-38,-1927
32063,1,30617,30617,-38,-1483,2,29700,29700,-53,-1900
32068,1,30484,30484,-26,-1447,2,29529,29529,-33,-1889
32073,1,30350,30350,-24,-1499,2,29355,29355,-39,-1908
32078,1,30212,30212,-36,-1509,2,29181,29181,-46,-1891
32083,1,30073,30073,-34,-1526,2,29009,29009,-35,-1904
32088,1,29936,29936,-24,-1519,2,28833,28833,-45,-1937
32093,1,29794,29794,-30,-1573,2,28658,28658,-36,-1936
32098,1,29651,29651,-29,-1554,2,28478,28478,-37,-1933
32103,1,29508,29508,-27,-1572,2,28302,28302,-48,-1982
32108,1,29364,29364,-30,-1591,2,28122,28122,-32,-1996
32113,1,29217,29217,-36,-1613,2,27940,27940,-40,-1996
32118,1,29071,29071,-27,-1614,2,27756,27756,-44,-2013
32123,1,28920,28920,-23,-1658,2,27571,27571,-32,-2054
32128,1,28769,28769,-34,-1663,2,27381,27381,-50,-2086
32133,1,28619,28619,-29,-1637,2,27192,27192,-31,-2091
32138,1,28467,28467,-22,-1700,2,27000,27000,-40,-2130
32143,1,28311,28311,-33,-1727,2,26807,26807,-39,-2138
32148,1,28154,28154,-27,-1720,2,26613,26613,-31,-2137
32153,1,27996,27996,-24,-1746,2,26413,26413,-50,-2177
32158,1,27836,27836,-33,-1766,2,26217,26217,-31,-2187
32163,1,27675,27675,-27,-1772,2,26018,26018,-45,-2176
32168,1,27506,27506,-27,-1818,2,25813,25813,-38,-2197
32173,1,27338,27338,-37,-1863,2,25611,25611,-36,-2234
32178,1,27172,27172,-27,-1809,2,25408,25408,-42,-2228
32183,1,27002,27002,-28,-1881,2,25203,25203,-37,-2258
32188,1,26831,26831,-27,-1901,2,24995,24995,-44,-2283
32193,1,26658,26658,-24,-1892,2,24786,24786,-32,-2311
32198,1,26481,26481,-37,-1957,2,24574,24574,-53,-2339
32203,1,26305,26305,-29,-1924,2,24357,24357,-32,-2347
32208,1,26128,26128,-20,-1950,2,24140,24140,-43,-2400
32213,1,25946,25946,-34,-2010,2,23928,23928,-34,-2381
32218,1,25765,25765,-26,-1992,2,23709,23709,-45,-2423
32223,1,25581,25581,-28,-2029,2,23490,23490,-35,-2419
32228,1,25396,25396,-35,-2044,2,23268,23268,-38,-2439
32233,1,25211,25211,-21,-2066,2,23047,23047,-36,-2406
32238,1,25020,25020,-36,-2103,2,22825,22825,-37,-2456
32243,1,24828,24828,-27,-2112,2,22602,22602,-43,-2439
32248,1,24633,24633,-31,-2157,2,22377,22377,-41,-2485
32253,1,24438,24438,-31,-2133,2,22153,22153,-45,-2448
32258,1,24238,24238,-23,-2225,2,21927,21927,-37,-2493
32263,1,24034,24034,-31,-2252,2,21697,21697,-46,-2523
32268,1,23832,23832,-25,-2229,2,21465,21465,-34,-2551
32273,1,23626,23626,-34,-2255,2,21232,21232,-46,-2580
32282,1,23250,23250,12,-2207,2,20804,20804,5,-2487
32287,1,23067,23067,20,-1967,2,20597,20597,31,-2220
32292,1,22896,22896,30,-1795,2,20410,20410,23,-1978
32297,1,22745,22745,21,-1615,2,20248,20248,28,-1662
32302,1,22611,22611,22,-1363,2,20112,20112,32,-1402
32307,1,22501,22501,25,-1130,2,20000,20000,33,-1149
32312,1,22408,22408,29,-944,2,19910,19910,24,-857
32317,1,22334,22334,23,-731,2,19849,19849,22,-566
32322,1,22280,22280,22,-512,2,19817,19817,25,-247
32327,1,22248,22248,22,-269,2,19810,19810,27,5
32332,1,22235,22235,19,-69,2,19822,19822,33,179
32337,1,22238,22238,27,83,2,19846,19846,35,307
32342,1,22250,22250,31,173,2,19883,19883,36,475
32347,1,22271,22271,32,255,2,19932,19932,39,580
32352,1,22299,22299,35,324,2,19993,19993,45,705
32357,1,22333,22333,37,410,2,20060,20060,51,773
32362,1,22375,22375,37,489,2,20132,20132,47,819
32367,1,22422,22422,42,516,2,20209,20209,43,861
32372,1,22472,22472,40,556,2,20295,20295,38,964
32377,1,22523,22523,37,578,2,20389,20389,37,1070
32382,1,22580,22580,32,651,2,20494,20494,49,1187
32387,1,22646,22646,29,773,2,20604,20604,50,1223
32392,1,22721,22721,34,844,2,20719,20719,41,1297
32397,1,22802,22802,39,893,2,20842,20842,41,1386
32402,1,22887,22887,42,944,2,20974,20974,55,1473
32407,1,22976,22976,36,990,2,21115,21115,48,1543
32412,1,23071,23071,31,1060,2,21253,21253,38,1568
32417,1,23173,23173,32,1161,2,21402,21402,46,1666
32422,1,23283,23283,40,1230,2,21557,21557,46,1736
32427,1,23397,23397,40,1255,2,21717,21717,36,1778
32432,1,23516,23516,32,1343,2,21885,21885,49,1864
32437,1,23641,23641,32,1389,2,22056,22056,47,1904
32442,1,23774,23774,38,1496,2,22232,22232,40,1928
32447,1,23910,23910,39,1492,2,22416,22416,52,2045
32452,1,24052,24052,33,1620,2,22603,22603,43,2075
32457,1,24202,24202,38,1661,2,22799,22799,47,2170
32462,1,24357,24357,40,1711,2,22998,22998,49,2214
32467,1,24518,24518,31,1752,2,23208,23208,40,2297
32472,1,24684,24684,41,1834,2,23422,23422,49,2353
32477,1,24853,24853,38,1885,2,23639,23639,40,2407
32482,1,25028,25028,31,1940,2,23861,23861,53,2458
32487,1,25210,25210,47,2015,2,24089,24089,45,2532
32492,1,25393,25393,33,2048,2,24323,24323,56,2585
32497,1,25583,25583,35,2109,2,24561,24561,42,2619
32502,1,25780,25780,42,2181,2,24802,24802,54,2647
32507,1,25982,25982,32,2268,2,25048,25048,41,2728
32512,1,26190,26190,42,2279,2,25299,25299,51,2741
32517,1,26403,26403,31,2354,2,25552,25552,41,2798
32522,1,26622,26622,42,2434,2,25812,25812,50,2868
32527,1,26846,26846,28,2484,2,26074,26074,45,2905
32532,1,27075,27075,40,2552,2,26341,26341,45,2939
32537,1,27309,27309,30,2597,2,26615,26615,53,3041
32542,1,27549,27549,41,2635,2,26891,26891,44,3039
32547,1,27792,27792,31,2674,2,27172,27172,51,3085
32552,1,28039,28039,46,2721,2,27455,27455,48,3155
32557,1,28290,28290,33,2790,2,27742,27742,44,3126
32562,1,28546,28546,42,2813,2,28029,28029,53,3157
32567,1,28805,28805,37,2856,2,28319,28319,46,3194
32572,1,29069,29069,39,2943,2,28610,28610,52,3165
32577,1,29339,29339,38,3002,2,28903,28903,54,3237
32582,1,29613,29613,31,3030,2,29197,29197,40,3238
32587,1,29894,29894,46,3107,2,29496,29496,55,3270
32592,1,30178,30178,30,3141,2,29796,29796,50,3340
32597,1,30467,30467,41,3176,2,30101,30101,46,3357
32602,1,30762,30762,39,3273,2,30406,30406,62,3343
32607,1,31060,31060,27,3263,2,30715,30715,49,3442
32612,1,31360,31360,40,3303,2,31022,31022,44,3354
32617,1,31666,31666,36,3376,2,31331,31331,58,3369
32622,1,31971,31971,26,3357,2,31638,31638,42,3383
32627,1,32284,32284,42,3462,2,31944,31944,41,3335
32632,1,32600,32600,33,3510,2,32252,32252,56,3385
32637,1,-32614,32922,29,3547,2,32564,32564,40,3465
32642,1,-32287,33249,44,3597,2,-32661,32875,43,3408
32647,1,-31956,33580,45,3656,2,-32343,33193,58,3497
32652,1,-31620,33916,30,3736,2,-32028,33508,39,3484
32657,1,-31278,34258,33,3742,2,-31709,33827,48,3468
32662,1,-30934,34602,43,3805,2,-31388,34148,59,3526
32667,1,-30586,34950,36,3834,2,-31068,34468,49,3529
32672,1,-30235,35301,33,3879,2,-30749,34787,48,3506
32677,1,-29879,35657,31,3938,2,-30429,35107,59,3479
32682,1,-29517,36019,42,3985,2,-30112,35424,46,3523
32687,1,-29149,36387,43,4106,2,-29790,35746,38,3521
32692,1,-28774,36762,36,4117,2,-29467,36069,52,3549
32697,1,-28395,37141,29,4190,2,-29141,36395,56,3606
32702,1,-28010,37526,28,4233,2,-28814,36722,47,3631
32707,1,-27623,37913,39,4251,2,-28487,37049,55,3566
32712,1,-27233,38303,36,4321,2,-28155,37381,57,3653
32717,1,-26841,38695,34,4319,2,-27827,37709,39,3625
32722,1,-26442,39094,38,4396,2,-27497,38039,41,3629
32727,1,-26038,39498,32,4471,2,-27167,38369,66,3593
32732,1,-25626,39910,34,4535,2,-26838,38698,50,3622
32737,1,-25209,40327,30,4581,2,-26510,39026,36,3636
32742,1,-24786,40750,45,4658,2,-26176,39360,53,3618
32747,1,-24363,41173,41,4668,2,-25840,39696,60,3753
32752,1,-23934,41602,45,4716,2,-25503,40033,41,3718
32757,1,-23505,42031,40,4740,2,-25164,40372,43,3709
32762,1,-23069,42467,44,4832,2,-24823,40713,65,3738
32767,1,-22627,42909,38,4891,2,-24482,41054,45,3783
32772,1,-22167,43369,33,4947,2,-24135,41401,41,3724
32777,1,-21712,43824,33,5037,2,-23792,41744,48,3706
32782,1,-21255,44281,38,5013,2,-23451,42085,53,3796
32787,1,-20796,44740,38,5051,2,-23103,42433,49,3843
32792,1,-20338,45198,41,5031,2,-22753,42783,38,3864
32797,1,-19873,45663,43,5133,2,-22395,43141,51,3919
32802,1,-19403,46133,41,5195,2,-22034,43502,56,4005
32807,1,-18926,46610,38,5241,2,-21670,43866,45,4043
32812,1,-18445,47091,36,5316,2,-21303,44233,45,3980
32817,1,-17961,47575,33,5302,2,-20936,44600,42,4073
32822,1,-17477,48059,35,5344,2,-20558,44978,50,4007
32827,1,-16994,48542,45,5312,2,-20196,45340,53,4127
32832,1,-16502,49034,44,5424,2,-19823,45713,46,4134
32837,1,-16006,49530,39,5494,2,-19443,46093,47,4150
32842,1,-15504,50032,50,5526,2,-19058,46478,47,4265
32847,1,-14997,50539,41,5602,2,-18674,46862,54,4187
32852,1,-14493,51043,44,5548,2,-18284,47252,61,4284
32857,1,-13987,51549,32,5528,2,-17898,47638,52,4285
32862,1,-13479,52057,37,5613,2,-17513,48023,44,4198
32867,1,-12966,52570,26,5648,2,-17128,48408,43,4208
32872,1,-12446,53090,37,5728,2,-16743,48793,41,4262
32877,1,-11924,53612,38,5775,2,-16354,49182,53,4246
32882,1,-11399,54137,32,5738,2,-15960,49576,58,4405
32887,1,-10875,54661,41,5765,2,-15565,49971,49,4359
32892,1,-10353,55183,48,5756,2,-15164,50372,47,4396
32897,1,-9823,55713,49,5832,2,-14763,50773,46,4387
32902,1,-9286,56250,34,5918,2,-14364,51172,44,4397
32907,1,-8745,56791,26,5956,2,-13964,51572,49,4330
32912,1,-8200,57336,31,5956,2,-13564,51972,51,4430
32917,1,-7655,57881,33,6004,2,-13161,52375,50,4442
32922,1,-7110,58426,40,5996,2,-12754,52782,55,4508
32927,1,-6558,58978,46,6092,2,-12346,53190,52,4462
32932,1,-5998,59538,37,6179,2,-11940,53596,49,4468
32937,1,-5435,60101,40,6215,2,-11534,54002,44,4422
32942,1,-4866,60670,35,6214,2,-11130,54406,39,4449
32947,1,-4298,61238,36,6246,2,-10726,54810,51,4413
32952,1,-3730,61806,48,6295,2,-10323,55213,64,4462
32957,1,-3152,62384,29,6351,2,-9915,55621,59,4509
32962,1,-2567,62969,34,6437,2,-9503,56033,46,4560
32967,1,-1977,63559,42,6529,2,-9084,56452,45,4601
32972,1,-1387,64149,46,6476,2,-8665,56871,46,4608
32977,1,-796,64740,21,6454,2,-8245,57291,38,4574
32982,1,-201,65335,41,6570,2,-7827,57709,45,4600
32987,1,401,65937,47,6664,2,-7410,58126,47,4551
32992,1,1009,66545,28,6678,2,-6996,58540,51,4582
32997,1,1621,67157,32,6705,2,-6578,58958,64,4554
33002,1,2232,67768,40,6717,2,-6156,59380,57,4685
33007,1,2844,68380,42,6767,2,-5736,59800,51,4631
33012,1,3463,68999,38,6803,2,-5313,60223,53,4635
33017,1,4089,69625,49,6858,2,-4892,60644,40,4592
33022,1,4719,70255,47,6946,2,-4473,61063,42,4608
33027,1,5348,70884,32,6931,2,-4055,61481,41,4553
33032,1,5976,71512,43,6874,2,-3634,61902,43,4656
33037,1,6610,72146,35,6955,2,-3210,62326,50,4680
33042,1,7251,72787,33,7044,2,-2779,62757,50,4769
33047,1,7894,73430,49,7105,2,-2344,63192,58,4783
33052,1,8536,74072,34,7048,2,-1906,63630,56,4833
33057,1,9177,74713,32,7010,2,-1470,64066,51,4800
33062,1,9823,75359,45,7111,2,-1031,64505,59,4822
33067,1,10475,76011,38,7183,2,-594,64942,47,4826
33072,1,11146,76682,36,7249,2,-139,65397,45,4907
33077,1,11801,77337,36,7192,2,309,65845,49,4962
33082,1,12454,77990,32,7150,2,764,66300,49,4986
33087,1,13113,78649,49,7261,2,1219,66755,46,5027
33092,1,13779,79315,33,7341,2,1676,67212,39,4991
33097,1,14449,79985,49,7412,2,2133,67669,38,5008
33102,1,15120,80656,24,7365,2,2589,68125,38,5008
33107,1,15789,81325,46,7338,2,3050,68586,40,5080
33112,1,16467,82003,35,7445,2,3515,69051,41,5131
33117,1,17151,82687,33,7536,2,3988,69524,44,5180
33122,1,17841,83377,37,7613,2,4474,70010,37,5221
33127,1,18531,84067,38,7590,2,4937,70473,41,5181
33132,1,19218,84754,46,7593,2,5412,70948,38,5234
33137,1,19915,85451,45,7667,2,5885,71421,37,5184
33142,1,20618,86154,48,7709,2,6364,71900,45,5273
33147,1,21326,86862,44,7756,2,6846,72382,53,5318
33152,1,22032,87568,41,7748,2,7334,72870,51,5340
33157,1,22739,88275,40,7823,2,7823,73359,46,5427
33162,1,23454,88990,41,7911,2,8310,73846,50,5337
33167,1,24176,89712,34,7976,2,8797,74333,61,5338
33172,1,24899,90435,32,7926,2,9281,74817,59,5322
33177,1,25619,91155,45,7889,2,9769,75305,55,5359
33182,1,26345,91881,25,7977,2,10259,75795,60,5451
33187,1,27078,92614,45,8055,2,10753,76289,62,5451
33192,1,27817,93353,37,8088,2,11249,76785,55,5438
33197,1,28552,94088,39,8070,2,11742,77278,49,5388
33202,1,29285,94821,43,8110,2,12235,77771,51,5405
33207,1,30028,95564,34,8210,2,12727,78263,41,5442
33212,1,30776,96312,48,8269,2,13222,78758,45,5444
33217,1,31525,97061,25,8209,2,13722,79258,48,5508
33222,1,32268,97804,38,8155,2,14221,79757,41,5469
33227,1,-32518,98554,47,8245,2,14736,80272,52,5447
33232,1,-31762,99310,29,8309,2,15234,80770,40,5491
33237,1,-31001,100071,38,8306,2,15716,81252,41,5410
33242,1,-30245,100827,34,8261,2,16214,81750,50,5500
33247,1,-29485,101587,50,8369,2,16714,82250,45,5525
33252,1,-28716,102356,38,8476,2,17221,82757,65,5516
33257,1,-27941,103131,24,8527,2,17729,83265,57,5622
33262,1,-27168,103904,34,8487,2,18234,83770,60,5537
33267,1,-26398,104674,33,8522,2,18741,84277,51,5559
33272,1,-25617,105455,29,8648,2,19244,84780,52,5586
33277,1,-24828,106244,45,8701,2,19753,85289,40,5593
33286,1,-23382,107690,-5,8475,2,20701,86237,-17,5502
33291,1,-22658,108414,-20,8299,2,21163,86699,-26,5239
33296,1,-21907,109165,-19,8157,2,21617,87153,-27,4874
33301,1,-21179,109893,-20,7839,2,22041,87577,-25,4519
33306,1,-20480,110592,-26,7558,2,22434,87970,-16,4210
33311,1,-19803,111269,-14,7371,2,22800,88336,-29,3932
33316,1,-19144,111928,-18,7179,2,23138,88674,-33,3591
33321,1,-18507,112565,-31,6920,2,23452,88988,-23,3323
33326,1,-17892,113180,-19,6621,2,23736,89272,-29,3011
33331,1,-17290,113782,-18,6344,2,23997,89533,-33,2685
33336,1,-16740,114332,-22,6149,2,24223,89759,-26,2437
33341,1,-16194,114878,-28,5911,2,24427,89963,-30,2129
33346,1,-15665,115407,-21,5717,2,24603,90139,-37,1858
33351,1,-15159,115913,-27,5510,2,24755,90291,-24,1550
33356,1,-14676,116396,-25,5163,2,24881,90417,-27,1265
33361,1,-14217,116855,-25,4952,2,24979,90515,-38,988
33366,1,-13784,117288,-22,4684,2,25055,90591,-38,749
33371,1,-13360,117712,-31,4454,2,25113,90649,-33,534
33376,1,-12966,118106,-29,4222,2,25149,90685,-29,289
33381,1,-12591,118481,-18,4042,2,25160,90696,-29,30
33386,1,-12240,118832,-20,3789,2,25150,90686,-35,-164
33391,1,-11907,119165,-21,3580,2,25129,90665,-44,-261
33396,1,-11597,119475,-22,3317,2,25103,90639,-47,-305
33401,1,-11310,119762,-20,3053,2,25071,90607,-48,-378
33406,1,-11045,120027,-27,2845,2,25035,90571,-53,-399
33411,1,-10799,120273,-16,2596,2,24994,90530,-49,-467
33416,1,-10578,120494,-27,2377,2,24948,90484,-46,-519
33421,1,-10376,120696,-21,2152,2,24896,90432,-40,-632
33426,1,-10194,120878,-22,1895,2,24834,90370,-40,-691
33431,1,-10030,121042,-23,1732,2,24761,90297,-36,-810
33436,1,-9887,121185,-17,1483,2,24683,90219,-42,-921
33441,1,-9764,121308,-25,1269,2,24594,90130,-52,-1011
33446,1,-9662,121410,-28,1046,2,24500,90036,-49,-1036
33451,1,-9577,121495,-26,868,2,24402,89938,-40,-1117
33456,1,-9511,121561,-24,640,2,24295,89831,-36,-1217
33461,1,-9464,121608,-20,423,2,24177,89713,-49,-1332
33466,1,-9443,121629,-17,133,2,24053,89589,-50,-1379
33471,1,-9445,121627,-20,-108,2,23926,89462,-42,-1408
33476,1,-9462,121610,-26,-237,2,23793,89329,-41,-1489
33481,1,-9491,121581,-32,-350,2,23652,89188,-50,-1566
33486,1,-9525,121547,-35,-399,2,23505,89041,-41,-1644
33491,1,-9565,121507,-38,-457,2,23353,88889,-38,-1688
33496,1,-9608,121464,-44,-473,2,23193,88729,-52,-1798
33501,1,-9652,121420,-43,-490,2,23031,88567,-40,-1788
33506,1,-9699,121373,-38,-537,2,22863,88399,-42,-1879
33511,1,-9752,121320,-35,-600,2,22689,88225,-54,-1946
33516,1,-9809,121263,-35,-642,2,22509,88045,-40,-1983
33521,1,-9873,121199,-31,-739,2,22324,87860,-46,-2062
33526,1,-9942,121130,-32,-793,2,22134,87670,-50,-2077
33531,1,-10017,121055,-38,-852,2,21940,87476,-38,-2173
33536,1,-10099,120973,-41,-897,2,21738,87274,-57,-2231
33541,1,-10181,120891,-40,-900,2,21530,87066,-42,-2307
33546,1,-10266,120806,-34,-950,2,21317,86853,-54,-2371
33551,1,-10358,120714,-33,-1031,2,21099,86635,-35,-2423
33556,1,-10456,120616,-38,-1089,2,20872,86408,-51,-2505
33561,1,-10556,120516,-41,-1120,2,20641,86177,-40,-2561
33566,1,-10660,120412,-41,-1139,2,20404,85940,-51,-2639
33571,1,-10766,120306,-30,-1185,2,20163,85699,-37,-2684
33576,1,-10880,120192,-34,-1295,2,19913,85449,-52,-2767
33581,1,-11000,120072,-41,-1327,2,19663,85199,-41,-2763
33586,1,-11124,119948,-40,-1374,2,19406,84942,-62,-2848
33591,1,-11250,119822,-31,-1411,2,19146,84682,-37,-2881
33596,1,-11383,119689,-35,-1490,2,18880,84416,-53,-2907
33601,1,-11521,119551,-41,-1533,2,18612,84148,-43,-2982
33606,1,-11662,119410,-34,-1571,2,18338,83874,-45,-3004
33611,1,-11809,119263,-34,-1641,2,18059,83595,-51,-3071
