TimeStamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_eq,theta_hat,v_d,v_hat,
1292,0.38517582,-0.12860848,9.88645172,0.05362627,-0.28675595,0.04182230,0.19999999,0.00549451,0.05475250,0.04312450,-0.03621919,1.44862330,-1.64060950,-0.28296813,-0.04231516,-0.01419553,0.00122106,0.09613604,
1304,0.37419552,-0.19183704,9.75143242,0.01778707,-0.34657678,0.02010561,0.19999999,0.00549451,0.06571082,0.00705919,0.00211187,1.62315619,-1.88495564,-0.34415838,-0.04231516,-0.03740051,0.00122106,0.10742617,
1317,0.41424897,-0.13937506,9.72076797,-0.02431402,-0.32232872,0.02943179,0.19999999,0.00549451,0.05201179,-0.01621197,0.02682955,1.83259571,-2.02458191,-0.32334900,-0.04231516,-0.04484923,0.00122106,0.12230673,
1328,0.44737661,-0.13107790,9.83913803,-0.04096793,-0.24731950,-0.01839822,0.19999999,0.00549451,-0.01990654,-0.01989986,0.02785148,1.79768908,-1.72787595,-0.25029802,-0.04231516,-0.04673743,0.00122106,0.11525443,
1341,0.51463574,0.03317743,9.80061817,-0.00992504,-0.09103925,-0.14336912,0.19999999,0.00549451,-0.10761127,-0.02124676,0.01559784,1.46607661,-1.15191734,-0.09719324,-0.04231516,-0.06273445,0.00122106,0.09235482,
1353,0.48814318,-0.04505065,9.70661259,0.08400299,0.04419046,-0.20692042,0.19999999,0.00549451,-0.09514634,-0.02869005,0.00639516,0.83775806,-0.64577180,0.03881173,-0.04231516,-0.04488784,0.00122106,0.05950259,
1364,0.42775446,-0.24917579,9.74049854,0.00712857,0.14571266,-0.20092502,0.19999999,0.00549451,-0.10363033,-0.00175715,-0.01735498,0.50614548,-0.27925268,0.14163372,-0.04231516,-0.03708093,0.00122106,0.04073086,
1376,0.42625913,-0.32026941,9.72997189,0.00979319,0.16836198,-0.12231860,0.19999999,0.00549451,-0.10302167,0.01286031,-0.03310550,0.26179940,0.05235988,0.16748792,-0.04231516,-0.02458696,0.00122106,0.02075903,
1389,0.38320971,-0.39167786,9.81042290,-0.00819303,0.13398832,-0.01813176,0.19999999,0.00549451,-0.04482304,0.02386855,-0.04370057,0.17453292,0.00000000,0.13538618,-0.04231516,-0.01523902,0.00122106,0.01697183,
1400,0.37924972,-0.32226646,9.80894756,-0.02258201,0.06657331,0.05461250,0.19999999,0.00549451,-0.00556191,0.03326429,-0.04185706,0.27925268,-0.19198622,0.06928059,-0.04231516,-0.00772751,0.00122106,0.02323172,
1412,0.35126221,-0.33929843,9.84721565,0.02857880,0.01900975,0.11643180,0.19999999,0.00549451,0.06233199,0.03674187,-0.03787627,0.33161256,-0.47123891,0.02094610,-0.04231516,-0.00888793,0.00122106,0.03218090,
1425,0.28075844,-0.36341757,9.85256672,0.01165842,-0.02109285,0.17172277,0.19999999,0.00549451,0.16009165,0.03803361,-0.02630305,0.33161256,-0.83775806,-0.01952895,-0.04231516,-0.00748336,0.00122106,0.04305893,
1437,0.27658379,-0.20117673,9.79489517,-0.03390667,-0.03668090,0.19650377,0.19999999,0.00549451,0.13620740,0.04529927,-0.01487905,0.50614548,-0.87266463,-0.03607156,-0.04231516,0.01972922,0.00122106,0.04978097,
1448,0.38021052,-0.09941544,9.61689854,-0.01085766,-0.07531796,0.16599382,0.19999999,0.00549451,0.10448989,0.06414339,-0.03782709,0.66322511,-0.92502451,-0.07378002,-0.04231516,0.01632347,0.00122106,0.05489025,
1461,0.39400688,0.00800309,9.58951855,0.02564770,-0.14246652,0.06966762,0.19999999,0.00549451,0.07095183,0.05483646,-0.03481358,0.78539819,-1.01229095,-0.13973314,-0.04231516,-0.00845189,0.00122106,0.05784584,
1472,0.35967571,-0.09027910,9.85693645,0.02338278,-0.24172379,0.03875798,0.19999999,0.00549451,0.08250126,0.02469498,-0.01184600,1.04719758,-1.36135685,-0.23778793,-0.04231516,-0.02668185,0.00122106,0.07363661,
1484,0.29275957,-0.01560539,10.04542160,0.00699534,-0.29608214,0.00158646,0.19999999,0.00549451,0.03767569,0.00207152,0.01230644,1.34390354,-1.50098312,-0.29382920,-0.04231516,-0.03529119,0.00122106,0.08599172,
1497,0.38119930,-0.21489184,9.89867210,0.00739503,-0.26010972,0.06673654,0.19999999,0.00549451,0.07364066,-0.01395917,0.01936990,1.34390354,-1.58824956,-0.26149926,-0.04231516,-0.05151941,0.00122106,0.09178312,
1508,0.39868739,-0.04342490,9.56285381,-0.10185461,-0.13460587,-0.04171369,0.19999999,0.00549451,-0.04683228,-0.01975451,0.03189509,1.20427716,-1.04719758,-0.13957690,-0.04231516,-0.01700336,0.00122106,0.07515544,
1520,0.40659952,0.05742132,9.61942863,0.04310099,-0.01776207,-0.12325121,0.19999999,0.00549451,-0.09449076,0.00821496,-0.01813127,0.92502451,-0.64577180,-0.02245612,-0.04231516,-0.02641780,0.00122106,0.05814988,
1533,0.41625643,-0.12797256,9.52612209,0.08586822,0.09175401,-0.23236759,0.19999999,0.00549451,-0.07955414,0.00673196,-0.02559035,0.36651915,-0.27925268,0.08743764,-0.04231516,-0.01274056,0.00122106,0.03128717,
1544,0.36103976,-0.40554655,9.94635391,0.13010100,0.07549980,-0.04797556,0.19999999,0.00549451,0.04674942,0.02832038,-0.04368732,0.05235988,-0.31415927,0.07608534,-0.04231516,0.00754517,0.00122106,0.01977319,
1556,0.36043480,-0.59055912,9.92452621,-0.08000468,0.03140026,0.12082842,0.19999999,0.00549451,0.07219134,0.05458075,-0.04534369,0.08726646,-0.26179940,0.03317966,-0.04231516,0.03356988,0.00122106,0.01583352,
1569,0.34876877,-0.52828223,9.70315552,-0.08107051,-0.04347569,0.30095705,0.19999999,0.00549451,0.10049152,0.07329666,-0.05883044,0.26179940,-0.34906584,-0.04049050,-0.04231516,0.05632860,0.00122106,0.02019026,
1580,0.38431451,-0.30237556,9.44315052,-0.08693269,-0.16218475,0.19890195,0.19999999,0.00549451,0.03172053,0.08717825,-0.06709440,0.73303831,-0.62831855,-0.15750393,-0.04231516,0.07806033,0.00122106,0.03985618,
1592,0.35723737,0.02299665,9.63145828,0.06628323,-0.28742209,0.02969825,0.19999999,0.00549451,0.04169386,0.08787450,-0.08097854,0.95993108,-1.11701071,-0.28235555,-0.04231516,0.03143233,0.00122106,0.05760970,
1605,0.39943466,-0.13833641,9.66574669,0.12383913,-0.48806837,-0.08981018,0.19999999,0.00549451,0.09033383,0.03926850,-0.03179985,1.32645023,-1.83259571,-0.48010609,-0.04231516,-0.03877684,0.00122106,0.08375914,
1616,0.46260193,-0.39601740,9.93641853,0.01352367,-0.61730266,0.06353899,0.19999999,0.00549451,0.12869278,-0.03180406,0.04655924,1.93731546,-2.42600775,-0.61215210,-0.04231516,-0.07643330,0.00122106,0.11956718,
1628,0.53669572,-0.32474056,10.22041512,-0.15341510,-0.62050021,0.14094634,0.19999999,0.00549451,0.01771241,-0.06933671,0.09031101,2.42600775,-2.35619450,-0.62027323,-0.04231516,-0.01244652,0.00122106,0.13491851,
1641,0.49969107,0.15742022,9.64234066,-0.11451156,-0.37215716,-0.04131399,0.19999999,0.00549451,-0.12084891,-0.02703526,0.02793834,2.11184835,-1.62315619,-0.38186741,-0.04231516,-0.02715549,0.00122106,0.11321967,
1652,0.36641154,-0.05140540,9.20675564,0.23415461,-0.17750636,-0.16495258,0.19999999,0.00549451,-0.15044944,-0.02909425,0.00392659,0.97738439,-0.48869219,-0.18521287,-0.04231516,0.01464509,0.00122106,0.04179566,
1664,0.42833656,-0.63565844,9.66752911,-0.01392198,0.00355493,-0.12791429,0.19999999,0.00549451,-0.15642357,0.01596589,-0.04542683,0.54105204,0.00000000,-0.00368983,-0.04231516,-0.01595573,0.00122106,0.02035167,
1677,0.50480962,-0.48503882,9.85098267,-0.05588982,0.00408786,-0.04038138,0.19999999,0.00549451,-0.07127094,0.00757396,-0.03814774,0.26179940,0.00000000,0.00391042,-0.04231516,-0.04946768,0.00122106,0.01028247,
1688,0.66162050,-0.43518761,10.44855881,0.01645476,-0.14513114,-0.00414248,0.19999999,0.00549451,-0.08738068,-0.01184674,-0.00301221,0.38397244,0.00000000,-0.13917735,-0.04231516,-0.06430630,0.00122106,0.00402869,
1701,0.66765869,-0.48601371,10.16659355,0.02471510,-0.23066559,-0.00347632,0.19999999,0.00549451,0.03073675,-0.04133497,0.02253421,0.27925268,-0.41887903,-0.22705989,-0.04231516,-0.08644766,0.00122106,0.00929091,
1713,0.52289748,-0.36061236,9.85763264,0.01618829,-0.12647876,0.04435369,0.19999999,0.00549451,0.04066032,-0.05694593,0.06009405,0.24434610,-0.36651915,-0.13056353,-0.04231516,-0.10619166,0.00122106,0.01331733,
1725,0.45786089,-0.13576746,9.26671982,-0.04403223,-0.00164109,0.02223731,0.19999999,0.00549451,0.02441412,-0.06145191,0.06649380,-0.03490658,-0.05235988,-0.00676746,-0.04231516,-0.09119491,0.00122106,0.00015415,
1737,0.54943055,0.00683233,9.53087044,-0.01218997,0.05098525,-0.02652533,0.19999999,0.00549451,-0.02206606,-0.03891648,0.04156653,-0.15707964,0.22689280,0.04873765,-0.04231516,-0.08935207,0.00122106,-0.01091057,
1749,0.56355721,0.09533727,10.12608242,0.03670590,0.02793625,-0.09727112,0.19999999,0.00549451,-0.00760279,-0.03705553,0.03099192,-0.43633232,0.36651915,0.02885366,-0.04231516,-0.09091106,0.00122106,-0.02838008,
1760,0.63130438,0.13241719,10.29046822,0.05602442,-0.05253542,-0.10739670,0.19999999,0.00549451,-0.07596354,-0.04080742,0.03737754,-0.31415927,0.54105204,-0.04930412,-0.04231516,-0.10506253,0.00122106,-0.03633718,
1772,0.56392235,0.11650667,9.96736622,-0.01778568,-0.06306069,-0.07262335,0.19999999,0.00549451,-0.04737351,-0.06799114,0.05083127,-0.36651915,0.48869219,-0.06256378,-0.04231516,-0.10915980,0.00122106,-0.03735489,
1785,0.62739581,-0.02121348,9.72140503,-0.04629716,-0.01603006,-0.06649471,0.19999999,0.00549451,-0.08219302,-0.07011691,0.05831936,-0.27925268,0.55850536,-0.01798075,-0.04231516,-0.11789274,0.00122106,-0.03329643,
1796,0.67902189,0.04332573,9.54000664,0.02178399,0.11506948,-0.05743498,0.19999999,0.00549451,-0.06504738,-0.07542408,0.05694060,-0.62831855,0.85521132,0.10983925,-0.04231516,-0.12249624,0.00122106,-0.04814718,
1808,0.69301760,0.07600478,9.82870865,0.02138431,0.16809551,-0.09500620,0.19999999,0.00732601,-0.07845420,-0.06561407,0.05043172,-0.99483770,1.23918378,0.16589963,-0.04231516,-0.11976382,0.00122106,-0.07246147,
1821,0.56205601,-0.22647195,10.18473625,-0.00925888,0.19420883,-0.04184692,0.19999999,0.00732601,0.01592068,-0.06113440,0.04358396,-1.41371667,1.29154360,0.19314142,-0.04231516,-0.10819616,0.00122106,-0.08834536,
1832,0.54296714,-0.25277802,10.01618004,-0.03910269,0.24377084,-0.02439363,0.19999999,0.00732601,-0.06619246,-0.04137234,0.04225374,-1.43116999,1.69296932,0.24175361,-0.04231516,-0.08812103,0.00122106,-0.10060210,
1845,0.56707650,-0.27600947,9.55986309,0.03910406,0.24856719,0.00984680,0.19999999,0.00732601,-0.02755363,-0.02888432,0.01453199,-1.71042264,1.85004902,0.24843186,-0.04231516,-0.07893400,0.00122106,-0.11671335,
1857,0.51083690,-0.22853211,9.51171684,-0.05229257,0.27934361,-0.08714555,0.19999999,0.00549451,-0.06716502,-0.01842175,0.01201586,-1.72787595,1.91986215,0.27814001,-0.04231516,-0.06566103,0.00122106,-0.11778490,
1868,0.50038606,-0.37951410,9.77552891,0.06401830,0.21445999,-0.02039669,0.19999999,0.00549451,0.01200068,-0.00831904,-0.00533039,-1.74532926,1.67551613,0.21695966,-0.04231516,-0.05286716,0.00122106,-0.11380482,
1880,0.58705497,-0.46662283,9.90329361,-0.02418077,0.09468511,-0.04904141,0.19999999,0.00549451,-0.06340388,0.00357635,-0.00198078,-1.39626336,1.62315619,0.09944106,-0.04231516,-0.05188918,0.00122106,-0.10746714,
1893,0.57059932,-0.42160049,9.75280094,0.07374419,-0.04201015,0.05048233,0.19999999,0.00732601,0.03421652,-0.01486160,0.00120255,-1.25663710,1.16937065,-0.03650297,-0.04231516,-0.05953839,0.00122106,-0.09522149,
1904,0.54475039,-0.58942008,9.65465069,-0.05962029,-0.15485702,0.06180698,0.19999999,0.00732601,0.03524463,-0.02501269,0.02948188,-0.78539819,0.69813168,-0.15044920,-0.04231516,-0.05762543,0.00122106,-0.06800957,
1916,0.51251680,-0.43912223,9.68205643,-0.01605366,-0.17963803,0.12202750,0.19999999,0.00732601,0.05986334,-0.03274745,0.03708483,-0.55850536,0.43633232,-0.17867760,-0.04231516,-0.07171962,0.00122106,-0.05153383,
1929,0.65778106,-0.14038986,9.70282745,-0.06721447,-0.19895656,-0.05863406,0.19999999,0.00732601,-0.07473610,-0.04325481,0.05197933,-0.26179940,0.52359879,-0.19827756,-0.04231516,-0.07472451,0.00122106,-0.04504100,
1940,0.58004671,-0.12239373,9.76407146,0.06348538,-0.18150328,-0.11912104,0.19999999,0.00732601,-0.06032179,-0.05999510,0.04273146,-0.38397244,0.52359879,-0.18219432,-0.04231516,-0.09170701,0.00122106,-0.04846308,
1952,0.56042856,-0.09257892,9.86382675,0.03324188,-0.15325823,-0.27993116,0.19999999,0.00732601,-0.12202977,-0.07111237,0.05633900,-0.45378560,0.68067843,-0.15442055,-0.04231516,-0.10715134,0.00122106,-0.05498967,
1965,0.57291502,-0.22069672,9.94025612,0.11930928,-0.09903312,-0.13417616,0.19999999,0.00732601,-0.01005111,-0.08731048,0.06046357,-0.75049156,0.66322511,-0.10120760,-0.04231516,-0.08759076,0.00122106,-0.06157563,
1976,0.65104824,-0.38122204,9.87576485,-0.08027112,-0.04973757,-0.03052226,0.19999999,0.00732601,-0.03799108,-0.05565264,0.05089736,-0.87266463,0.99483770,-0.05173632,-0.04231516,-0.09700896,0.00122106,-0.07508858,
1988,0.52269012,-0.14545929,9.80915070,-0.10705061,0.05791328,0.08752061,0.19999999,0.00732601,-0.07610825,-0.06209911,0.05194441,-1.09955740,1.51843643,0.05366199,-0.04231516,-0.09785083,0.00122106,-0.09564579,
2001,0.52052343,0.12378063,9.82365990,-0.02138293,0.06763916,-0.09007664,0.19999999,0.00732601,-0.13836446,-0.05727525,0.04012793,-1.22173047,1.72787595,0.06710587,-0.04231516,-0.09687919,0.00122106,-0.10726198,
2013,0.47194526,0.07247338,10.00072002,0.16287589,0.11546918,-0.14230327,0.19999999,0.00732601,0.02008393,-0.06215893,0.03308864,-1.81514239,1.58824956,0.11361880,-0.04231516,-0.03732226,0.00122106,-0.12100521,
2025,0.62229967,-0.09777786,9.86083603,0.01978554,0.09788266,-0.13271064,0.19999999,0.00732601,-0.00172414,0.00515448,-0.00245928,-1.88495564,1.74532926,0.09857265,-0.04231516,-0.05882002,0.00122106,-0.13079482,
2037,0.57319719,-0.30290863,9.33132744,0.01232457,0.07723181,0.13481770,0.19999999,0.00732601,0.05946507,-0.01705337,0.01505602,-1.98967540,1.88495564,0.07816360,-0.04231516,-0.07167131,0.00122106,-0.14166081,
2049,0.55034822,-0.33032030,9.59137630,-0.18912105,-0.04494124,0.16626027,0.19999999,0.00732601,-0.03591666,-0.02495616,0.03436532,-1.37881017,1.71042264,-0.04026927,-0.04231516,-0.00404493,0.00122106,-0.12078659,
2060,0.68449593,0.05543654,9.97738171,0.00606272,-0.11515411,0.08565538,0.19999999,0.00732601,0.01455601,0.01062935,-0.01862546,-1.32645023,1.36135685,-0.11224471,-0.04231516,-0.04187264,0.00122106,-0.11096413,
2073,0.68687582,0.09525985,9.22075176,0.11877635,-0.16498259,-0.09966929,0.19999999,0.00732601,-0.03447744,-0.02209745,0.02281180,-1.25663710,1.30899692,-0.16294478,-0.04231516,-0.10571841,0.00122106,-0.11016887,
2084,0.52973700,-0.41927418,9.47687435,0.08160483,-0.30194432,0.03369519,0.19999999,0.00732601,0.14631255,-0.08420313,0.07405188,-1.13446403,0.54105204,-0.29669142,-0.04231516,-0.12714133,0.00122106,-0.08646859,
2096,0.54409570,-0.35961303,9.99031925,-0.12237220,-0.28702241,0.09444863,0.19999999,0.00732601,0.08254436,-0.09627610,0.11279295,-0.73303831,0.45378560,-0.28772250,-0.04231516,-0.05714278,0.00122106,-0.06716563,
2109,0.66755164,-0.39455423,9.95576763,-0.04509810,-0.17537463,0.18304741,0.19999999,0.00732601,0.08732170,-0.04234736,0.05526919,-1.06465089,0.89011794,-0.17972867,-0.04231516,-0.07172547,0.00122106,-0.08816060,
2120,0.58458805,-0.19731566,9.37927532,-0.09386072,-0.01496421,-0.01293574,0.19999999,0.00732601,-0.02411689,-0.04441095,0.05832396,-1.58824956,1.67551613,-0.02133548,-0.04231516,-0.05199731,0.00122106,-0.12595150,
2132,0.54449224,-0.21351288,9.49315166,0.16820514,0.00528694,-0.07528797,0.19999999,0.00732601,0.01226524,-0.02588718,0.01927834,-1.86750233,1.74532926,0.00429604,-0.04231516,-0.08679826,0.00122106,-0.13731498,
2145,0.68321562,-0.36374679,9.82463741,0.04576562,-0.01136697,-0.10659731,0.19999999,0.00732601,0.03785079,-0.04922938,0.04900134,-1.98967540,1.71042264,-0.01077340,-0.04231516,-0.11907640,0.00122106,-0.14179516,
2157,0.65938687,-0.60069114,10.42427540,-0.06348398,-0.08544354,0.00958034,0.19999999,0.00732601,0.01588720,-0.07518255,0.07917202,-1.90240884,1.83259571,-0.08255553,-0.04231516,-0.11190829,0.00122106,-0.14859588,
2168,0.67564791,-0.53611714,10.30095196,-0.11158048,-0.06252777,0.03596013,0.19999999,0.00732601,-0.05437232,-0.07974078,0.07936261,-1.79768908,2.05948853,-0.06339443,-0.04231516,-0.10679753,0.00122106,-0.15179336,
2181,0.49143067,-0.04542756,9.61827183,0.00006731,0.07470041,-0.10220068,0.19999999,0.00732601,-0.09313202,-0.08056074,0.06684363,-2.14675498,2.44346094,0.06927665,-0.04231516,-0.11414412,0.00122106,-0.16960096,
2192,0.51299334,-0.16911364,9.28977776,0.09999074,0.19261006,-0.19772747,0.19999999,0.00732601,-0.02677308,-0.07793304,0.05708160,-2.68780708,2.60054064,0.18783513,-0.04231516,-0.09702655,0.00122106,-0.18716502,
2204,0.46868131,-0.35901725,9.84454060,0.05122811,0.28160855,-0.08634616,0.19999999,0.00732601,0.03910417,-0.04677543,0.03942065,-3.05432630,2.79252672,0.27795267,-0.04231516,-0.09505256,0.00122106,-0.20157886,
2217,0.56486237,-0.50639653,10.26786423,-0.07853913,0.27134973,0.07513011,0.19999999,0.00732601,0.02921610,-0.03073331,0.03638567,-3.21140575,3.15904593,0.27160841,-0.04231516,-0.06198629,0.00122106,-0.22200626,
2228,0.78745663,-0.23432143,10.14899635,-0.10025583,0.19913837,0.08685446,0.19999999,0.00732601,0.02100158,-0.00740462,0.01173342,-3.33357882,3.33357882,0.20205106,-0.04231516,-0.04936457,0.00122106,-0.23861125,
2240,0.60354835,0.03194984,9.41122150,-0.02498016,0.17462385,0.02423577,0.19999999,0.00732601,-0.02467153,-0.00694218,0.00963853,-3.24631238,3.38593864,0.17576130,-0.04231516,-0.05609980,0.00122106,-0.23929545,
2253,0.58000273,-0.12088159,9.29317570,0.08147160,0.11546918,-0.03252073,0.19999999,0.00732601,0.00960969,-0.01966447,0.01334948,-3.05432630,2.98451304,0.11776357,-0.04231516,-0.07752624,0.00122106,-0.22112057,
2264,0.55319911,-0.01761494,9.66945744,0.04030315,0.03792860,-0.01959730,0.19999999,0.00732601,0.04418986,-0.03822915,0.03790628,-2.80998015,2.60054064,0.04093532,-0.04231516,-0.09527640,0.00122106,-0.20303708,
2276,0.51733369,-0.21603754,10.40681648,-0.04176731,-0.03068550,0.09404895,0.19999999,0.00549451,0.09834898,-0.05560090,0.06168043,-2.72271371,2.39110112,-0.02796996,-0.04231516,-0.08439317,0.00122106,-0.19697648,
2289,0.56069565,-0.08936258,10.01723289,-0.08813177,-0.03588152,0.09191725,0.19999999,0.00549451,0.03818119,-0.04826621,0.06472263,-2.60054064,2.53072739,-0.03562511,-0.04231516,-0.05186161,0.00122106,-0.19821934,
2300,0.39604622,0.03534758,9.51312065,-0.02058354,0.05285049,0.02650071,0.19999999,0.00549451,-0.01203432,-0.02839664,0.03389470,-2.75762033,2.84488678,0.04940156,-0.04231516,-0.05673248,0.00122106,-0.20968491,
2312,0.33922535,-0.08909786,9.36876869,0.04922964,0.09495156,-0.04930787,0.19999999,0.00549451,0.01254796,-0.02927363,0.02531895,-2.94960642,2.84488678,0.09316678,-0.04231516,-0.06608420,0.00122106,-0.21366999,
2325,0.40357411,-0.33089405,9.87105083,0.03084373,0.05924559,-0.03784999,0.19999999,0.00549451,0.03516851,-0.03030468,0.03104736,-3.01941967,2.82743335,0.06057911,-0.04231516,-0.07601920,0.00122106,-0.21814857,
2337,0.57508558,-0.55314338,10.25004387,-0.03190818,-0.02762118,0.04781771,0.19999999,0.00549451,0.03998536,-0.04016630,0.04492853,-2.89724660,2.77507353,-0.02422213,-0.04231516,-0.08122284,0.00122106,-0.21796514,
2349,0.70374537,-0.44519877,9.93608570,-0.08813177,-0.07731643,0.03702598,0.19999999,0.00549451,-0.04731411,-0.05295139,0.05821778,-2.65290046,2.89724660,-0.07531119,-0.04231516,-0.08274470,0.00122106,-0.21720472,
2361,0.51053745,-0.37851021,9.59447575,-0.00766011,-0.02162577,0.02343639,0.19999999,0.00549451,-0.02160408,-0.06788552,0.05615184,-2.70526028,2.82743335,-0.02385241,-0.04231516,-0.10307389,0.00122106,-0.21262105,
2373,0.46007678,-0.39709458,9.43779373,0.04136899,0.05391634,-0.07288980,0.19999999,0.00549451,-0.01648923,-0.07609438,0.06910852,-2.94960642,2.94960642,0.05081455,-0.04231516,-0.11712462,0.00122106,-0.22088796,
2384,0.44674549,-0.41283605,9.96392155,0.05122811,0.12319659,-0.05996637,0.19999999,0.00549451,0.07012099,-0.07996240,0.07394678,-3.29867220,2.93215322,0.12031253,-0.04231516,-0.12318826,0.00122106,-0.22822715,
2397,0.60793245,-0.58442318,10.26182461,-0.04922825,0.15410623,0.02610101,0.19999999,0.00549451,0.06051778,-0.06998603,0.08074349,-3.57792497,3.33357882,0.15277499,-0.04231516,-0.10544565,0.00122106,-0.25167653,
2408,0.70188856,-0.61020690,9.96338654,-0.06468306,0.23071420,0.05527866,0.19999999,0.00549451,0.02453532,-0.05531391,0.06464157,-3.85717773,3.80481768,0.22766000,-0.04231516,-0.09357867,0.00122106,-0.27456295,
2420,0.51668322,-0.22763863,9.36612320,-0.00379641,0.32717359,-0.01733238,0.19999999,0.00549451,-0.00755046,-0.04338992,0.04626387,-4.24114990,4.25860357,0.32341164,-0.04231516,-0.09328517,0.00122106,-0.29918230,
2433,0.41829619,-0.28843576,9.24482250,0.08373653,0.41710472,-0.09327418,0.19999999,0.00549451,-0.00837100,-0.03849513,0.03551213,-4.45058966,4.39822960,0.41349584,-0.04231516,-0.09699982,0.00122106,-0.30562970,
2444,0.45483002,-0.25928813,10.01136875,0.09106424,0.40911084,-0.10499854,0.19999999,0.00549451,0.00076989,-0.03267231,0.02978380,-4.53785610,4.43313646,0.40921658,-0.04231516,-0.09610150,0.00122106,-0.31061152,
2457,0.48080507,-0.33220991,10.40105820,0.02644709,0.34182903,-0.03864937,0.19999999,-0.01648360,-0.02389337,-0.03187356,0.03491077,-4.45058966,4.52040291,0.34432387,-0.04231516,-0.08807595,0.02075708,-0.31555679,
2469,0.35873166,-0.27395323,9.97484112,-0.04150084,0.31451666,0.00038738,0.19999999,-0.04212463,-0.06778196,-0.03262329,0.03574938,-4.36332321,4.66002893,0.31563812,-0.04231516,-0.06812846,0.02075708,-0.31973779,
2480,0.25105363,-0.16663741,9.38809109,-0.03630482,0.33636656,-0.04264631,0.19999999,-0.04212463,-0.08293155,-0.02400037,0.01896409,-4.34587002,4.66002893,0.33558130,-0.04231516,-0.05323816,0.02075708,-0.31755656,
2492,0.24523945,0.04995478,9.29954433,0.02817909,0.34662536,-0.11046102,0.19999999,-0.04395604,-0.05984109,-0.01077985,0.00355605,-4.39822960,4.53785610,0.34625071,-0.04231516,-0.03280263,0.02075708,-0.31408378,
2505,0.35307738,-0.07562388,9.82026196,0.05136133,0.27401435,-0.09900313,0.19999999,-0.04578763,-0.02904946,0.00963944,-0.01162701,-4.29350996,4.31096315,0.27681929,-0.04231516,-0.02529969,0.02197802,-0.30674127,
2516,0.22415854,-0.09473136,10.09140968,0.00926027,0.14704497,-0.03691737,0.19999999,-0.04578763,-0.02882329,0.01205591,-0.00822317,-3.99680400,4.08407068,0.15206860,-0.04231516,-0.01632477,0.02197802,-0.29630065,
2528,0.29062808,-0.06754500,10.01340199,-0.02951004,-0.02495655,0.04541954,0.19999999,-0.04761904,-0.02348169,0.00711412,-0.00316223,-3.54301834,3.70009804,-0.01809819,-0.04231516,-0.01957318,0.02442002,-0.27735507,
2541,0.26986045,-0.04998683,9.71265888,-0.02604601,-0.15885396,0.06673654,0.19999999,-0.06776565,-0.00613334,-0.00930156,0.01749037,-3.05432630,3.15904593,-0.15350801,-0.04231516,-0.03158019,0.02442002,-0.24844846,
2552,0.37123138,-0.02659687,9.64411449,0.01738738,-0.25731185,0.07539657,0.19999999,-0.06776565,0.04003763,-0.02895234,0.03979615,-2.63544726,2.54818082,-0.25347972,-0.04231516,-0.06133043,0.02442002,-0.21683685,
