TimeStamp,acc_x,acc_y,acc_z,cal_time,current_LW,current_RW,gyr_x,gyr_y,gyr_z,h_d,psi_dot_d,psi_dot_hat,tau_LW,tau_RW,theta_d,theta_dot_LW,theta_dot_RW,theta_dot_hat,theta_hat,v_d,v_hat,
645,0.07749677,-0.03267944,9.51435661,5.00000000,-0.02739258,0.01611328,-0.02868152,0.12814836,-0.02005710,0.19999999,0.01098901,-0.05348777,-0.00614060,0.00012580,-0.04231516,-0.31066859,0.48345622,0.12815717,-0.05878390,0.00183159,-0.02049056,
654,0.43423283,0.14449149,11.25494194,6.00000000,-0.00966797,0.00000000,-0.00536604,0.03688495,-0.03990855,0.19999999,0.01098901,-0.07570010,-0.01950601,0.01112293,-0.04231516,-0.16580628,0.41015238,0.03688131,-0.05732138,0.00183159,-0.01913413,
662,0.93462098,-0.23618658,11.81518459,6.00000000,-0.02578125,0.01611328,-0.03441046,-0.06916712,-0.03511222,0.19999999,0.01465201,-0.03406244,-0.03650750,0.03144152,-0.04231516,-0.19722220,0.30717796,-0.06916081,-0.05859066,0.00183159,-0.02448763,
670,0.63055736,-0.05183305,11.58055305,6.00000000,-0.04833984,0.05317383,-0.00922975,-0.15003850,-0.06002647,0.19999999,0.01465201,-0.04326987,-0.05225771,0.04607398,-0.04231516,-0.30368727,0.44331363,-0.15001220,-0.05900242,0.00183159,-0.03989236,
678,0.40310821,0.25462475,10.46006680,6.00000000,-0.07895508,0.07895508,0.03073962,-0.13271843,-0.06961912,0.19999999,0.01465201,-0.03351432,-0.05174033,0.04652790,-0.04231516,-0.47996554,0.58817595,-0.13273439,-0.05991489,0.00183159,-0.05080897,
686,-0.10685676,0.07266544,8.17839241,6.00000000,-0.07412110,0.08701172,0.01235370,-0.00228503,-0.09200197,0.19999999,0.01465201,-0.00162887,-0.03060134,0.02880814,-0.04231516,-0.68765974,0.69289571,-0.00230481,-0.06031396,0.00183159,-0.05277704,
694,-0.07333793,0.16843350,7.39548826,6.00000000,-0.04511719,0.06123047,0.03553594,0.09843779,-0.06162524,0.19999999,0.01465201,-0.00216572,-0.01192451,0.01038923,-0.04231516,-0.70685834,0.71383971,0.09841388,-0.05856287,0.00183159,-0.04663072,
702,0.22354308,-0.26012859,7.62772608,6.00000000,-0.02255859,0.02255859,0.01368602,0.16185586,-0.03284729,0.19999999,0.01465201,-0.03946008,-0.00081505,-0.00409938,-0.04231516,-0.51836282,0.64577180,0.16187698,-0.05778816,0.00183159,-0.03201862,
710,0.10383300,-0.23379238,10.39063454,6.00000000,-0.00483398,-0.00161133,-0.04040587,0.11309323,0.00219252,0.19999999,0.01465201,-0.02700109,-0.00246431,-0.00136077,-0.04231516,-0.30543262,0.39269909,0.11312912,-0.05500025,0.00183159,-0.01798013,
717,1.02320647,-0.02310263,11.78645420,5.00000000,-0.00483398,0.00000000,-0.04293728,-0.03572607,0.02857231,0.19999999,0.01465201,-0.04269057,-0.02819701,0.02243204,-0.04231516,-0.17278759,0.31066859,-0.03572376,-0.05607306,0.00183159,-0.02113971,
726,1.13573396,0.26180738,12.95961285,6.00000000,-0.04511719,0.04350586,-0.06158963,-0.18228045,0.03776526,0.19999999,0.01465201,-0.05082336,-0.05513656,0.04815110,-0.04231516,-0.14137168,0.30543262,-0.18226194,-0.05797068,0.00183159,-0.03091175,
734,0.30255175,0.71909988,11.47999668,6.00000000,-0.08217774,0.08540039,-0.02228642,-0.22877814,-0.00939860,0.19999999,0.01465201,0.02002061,-0.06330978,0.06295428,-0.04231516,-0.44156829,0.37699112,-0.22871330,-0.05949518,0.00183159,-0.04861691,
742,0.24509090,0.39827687,9.44253063,6.00000000,-0.10634766,0.10957031,0.02740884,-0.19014110,-0.04443841,0.19999999,0.01465201,-0.02276271,-0.06369729,0.05932440,-0.04231516,-0.53581607,0.60911995,-0.19015719,-0.06197105,0.00183159,-0.05811013,
750,-0.00630028,0.21871173,6.90228271,6.00000000,-0.10151367,0.10634766,0.01435217,0.00837346,-0.04390549,0.19999999,0.01098901,-0.01242934,-0.03288377,0.03041118,-0.04231516,-0.78190750,0.82205003,0.00828904,-0.06238477,0.00183159,-0.06047726,
758,-0.15952919,0.34321022,7.23986530,6.00000000,-0.05156250,0.06123047,0.02181312,0.14080532,-0.12624240,0.19999999,0.01098901,-0.09191576,-0.01214366,0.00246652,-0.04231516,-0.66497040,0.96167642,0.14076871,-0.06022621,0.00183159,-0.05124769,
766,0.46775165,0.30969140,8.14966202,6.00000000,-0.01289062,0.00966797,0.04259720,0.19596305,-0.11172019,0.19999999,0.01098901,-0.00863260,0.00338662,-0.00491737,-0.04231516,-0.72605693,0.75398225,0.19598329,-0.05899154,0.00183159,-0.04145253,
774,0.76702684,0.07984804,11.20226955,6.00000000,0.00322266,-0.00161133,0.04432920,0.10922952,-0.08560687,0.19999999,0.01098901,0.04323269,-0.00593639,0.00913690,-0.04231516,-0.68242371,0.54279739,0.10918003,-0.05793559,0.00183159,-0.03835626,
782,1.03517747,0.12294367,13.05777550,6.00000000,-0.01127930,0.01611328,0.02927407,-0.00668167,-0.00247057,0.19999999,0.01098901,-0.02054696,-0.02660086,0.02337261,-0.04231516,-0.48345622,0.54977870,-0.00669509,-0.05733454,0.00183159,-0.03987696,
