TimeStamp,MotorID,EncoderValue,TorqueValue,TotalAngle,MotorID,EncoderValue,TorqueValue,TotalAngle
25964,1,-12138,-70,250006,2,-13086,-70,576738
25969,1,-13152,-70,248992,2,-13705,-70,576119
25974,1,-14169,-70,247975,2,-14326,-70,575498
25979,1,-15202,-70,246942,2,-14957,-70,574867
25984,1,-16254,-70,245890,2,-15601,-70,574223
25989,1,-17311,-70,244833,2,-16251,-70,573573
25994,1,-18378,-70,243766,2,-16899,-70,572925
25999,1,-19467,-70,242677,2,-17545,-70,572279
26004,1,-20561,-70,241583,2,-18199,-70,571625
26009,1,-21694,-70,240450,2,-18882,-70,570942
26014,1,-22825,-70,239319,2,-19555,-70,570269
26019,1,-23956,-70,238188,2,-20227,-70,569597
26024,1,-25103,-70,237041,2,-20900,-70,568924
26029,1,-26269,-70,235875,2,-21585,-70,568239
26034,1,-27436,-70,234708,2,-22283,-70,567541
26039,1,-28624,-70,233520,2,-22985,-70,566839
26044,1,-29826,-70,232318,2,-23683,-70,566141
26049,1,-31030,-70,231114,2,-24383,-70,565441
26054,1,-32255,-70,229889,2,-25095,-70,564729
26059,1,32047,-70,228655,2,-25814,-70,564010
26064,1,30808,-70,227416,2,-26534,-70,563290
26069,1,29545,-70,226153,2,-27248,-70,562576
26074,1,28282,-70,224890,2,-27970,-70,561854
26079,1,27000,-70,223608,2,-28702,-70,561122
26084,1,25706,-70,222314,2,-29420,-70,560404
26089,1,24408,-70,221016,2,-30168,-70,559656
26094,1,23085,-70,219693,2,-30900,-70,558924
26099,1,21759,-70,218367,2,-31640,-70,558184
26104,1,20416,-70,217024,2,-32390,-70,557434
26109,1,19058,-70,215666,2,32397,-70,556685
26114,1,17697,-70,214305,2,31653,-70,555941
26119,1,16310,-70,212918,2,30900,-70,555188
26124,1,14923,-70,211531,2,30137,-70,554425
26129,1,13517,-70,210125,2,29374,-70,553662
26134,1,12102,-70,208710,2,28613,-70,552901
26139,1,10677,-70,207285,2,27849,-70,552137
26144,1,9235,-70,205843,2,27071,-70,551359
26149,1,7791,-70,204399,2,26287,-70,550575
26154,1,6326,-70,202934,2,25505,-70,549793
26159,1,4861,-70,201469,2,24720,-70,549008
26164,1,3373,-70,199981,2,23922,-70,548210
26169,1,1884,-70,198492,2,23116,-70,547404
26174,1,375,-70,196983,2,22312,-70,546600
26179,1,-1140,-70,195468,2,21508,-70,545796
26184,1,-2668,-70,193940,2,20691,-70,544979
26189,1,-4215,-70,192393,2,19865,-70,544153
26194,1,-5762,-70,190846,2,19037,-70,543325
26199,1,-7330,-70,189278,2,18210,-70,542498
26204,1,-8897,-70,187711,2,17392,-70,541680
26209,1,-10489,-70,186119,2,16523,-70,540811
26214,1,-12076,-70,184532,2,15679,-70,539967
26219,1,-13684,-70,182924,2,14835,-70,539123
26224,1,-15292,-70,181316,2,13979,-70,538267
26229,1,-16920,-70,179688,2,13116,-70,537404
26234,1,-18548,-70,178060,2,12256,-70,536544
26239,1,-20199,-70,176409,2,11394,-70,535682
26244,1,-21849,-70,174759,2,10519,-70,534807
26249,1,-23522,-70,173086,2,9640,-70,533928
26254,1,-25193,-70,171415,2,8767,-70,533055
26259,1,-26888,-70,169720,2,7889,-70,532177
26264,1,-28583,-70,168025,2,6997,-70,531285
26269,1,-30341,-70,166267,2,6082,-70,530370
26274,1,-32015,-70,164593,2,5216,-70,529504
26279,1,31787,-70,162859,2,4317,-70,528605
26284,1,30050,-70,161122,2,3407,-70,527695
26289,1,28297,-70,159369,2,2503,-70,526791
26294,1,26537,-70,157609,2,1599,-70,525887
26299,1,24765,-70,155837,2,683,-70,524971
26304,1,22983,-70,154055,2,-239,-70,524049
26309,1,21191,-70,152263,2,-1132,-70,523156
26318,1,17866,80,148938,2,-2843,80,521445
26323,1,16128,80,147200,2,-3731,80,520557
26328,1,14389,80,145461,2,-4563,80,519725
26333,1,12676,80,143748,2,-5355,80,518933
26338,1,11013,80,142085,2,-6107,80,518181
26343,1,9377,80,140449,2,-6809,80,517479
26348,1,7793,80,138865,2,-7460,80,516828
26353,1,6235,80,137307,2,-8066,80,516222
26358,1,4727,80,135799,2,-8632,80,515656
26363,1,3243,80,134315,2,-9162,80,515126
26368,1,1805,80,132877,2,-9651,80,514637
26373,1,397,80,131469,2,-10083,80,514205
26378,1,-971,80,130101,2,-10493,80,513795
26383,1,-2301,80,128771,2,-10849,80,513439
26388,1,-3604,80,127468,2,-11167,80,513121
26393,1,-4862,80,126210,2,-11448,80,512840
26398,1,-6091,80,124981,2,-11689,80,512599
26403,1,-7285,80,123787,2,-11892,80,512396
26408,1,-8433,80,122639,2,-12055,80,512233
26413,1,-9558,80,121514,2,-12174,80,512114
26418,1,-10642,80,120430,2,-12255,80,512033
26423,1,-11683,80,119389,2,-12303,80,511985
26428,1,-12698,80,118374,2,-12313,80,511975
26433,1,-13673,80,117399,2,-12294,80,511994
26438,1,-14605,80,116467,2,-12256,80,512032
26443,1,-15509,80,115563,2,-12206,80,512082
26448,1,-16382,80,114690,2,-12139,80,512149
26453,1,-17211,80,113861,2,-12058,80,512230
26458,1,-18003,80,113069,2,-11958,80,512330
26463,1,-18769,80,112303,2,-11833,80,512455
26468,1,-19503,80,111569,2,-11688,80,512600
26473,1,-20197,80,110875,2,-11530,80,512758
26478,1,-20852,80,110220,2,-11343,80,512945
26483,1,-21477,80,109595,2,-11140,80,513148
26488,1,-22076,80,108996,2,-10917,80,513371
26493,1,-22639,80,108433,2,-10678,80,513610
26498,1,-23166,80,107906,2,-10418,80,513870
26503,1,-23658,80,107414,2,-10146,80,514142
26508,1,-24114,80,106958,2,-9838,80,514450
26513,1,-24541,80,106531,2,-9516,80,514772
26518,1,-24938,80,106134,2,-9181,80,515107
26523,1,-25303,80,105769,2,-8821,80,515467
26528,1,-25634,80,105438,2,-8430,80,515858
26533,1,-25935,80,105137,2,-8036,80,516252
26538,1,-26199,80,104873,2,-7625,80,516663
26543,1,-26432,80,104640,2,-7201,80,517087
26548,1,-26631,80,104441,2,-6759,80,517529
26553,1,-26799,80,104273,2,-6301,80,517987
26558,1,-26933,80,104139,2,-5822,80,518466
26563,1,-27037,80,104035,2,-5328,80,518960
26568,1,-27103,80,103969,2,-4821,80,519467
26573,1,-27139,80,103933,2,-4315,80,519973
26578,1,-27144,80,103928,2,-3771,80,520517
26583,1,-27128,80,103944,2,-3232,80,521056
26588,1,-27092,80,103980,2,-2658,80,521630
26593,1,-27034,80,104038,2,-2049,80,522239
26598,1,-26954,80,104118,2,-1440,80,522848
26603,1,-26853,80,104219,2,-835,80,523453
26608,1,-26733,80,104339,2,-183,80,524105
26613,1,-26596,80,104476,2,475,80,524763
26618,1,-26439,80,104633,2,1154,80,525442
26623,1,-26259,80,104813,2,1864,80,526152
26628,1,-26063,80,105009,2,2568,80,526856
26633,1,-25847,80,105225,2,3287,80,527575
26638,1,-25611,80,105461,2,4030,80,528318
26643,1,-25357,80,105715,2,4789,80,529077
26648,1,-25084,80,105988,2,5558,80,529846
26653,1,-24790,80,106282,2,6337,80,530625
26658,1,-24481,80,106591,2,7136,80,531424
26663,1,-24153,80,106919,2,7956,80,532244
26668,1,-23807,80,107265,2,8785,80,533073
26673,1,-23444,80,107628,2,9620,80,533908
26678,1,-23060,80,108012,2,10456,80,534744
26683,1,-22659,80,108413,2,11356,80,535644
26688,1,-22234,80,108838,2,12240,80,536528
26693,1,-21792,80,109280,2,13134,80,537422
26698,1,-21331,80,109741,2,14052,80,538340
26703,1,-20856,80,110216,2,14983,80,539271
26708,1,-20366,80,110706,2,15921,80,540209
26713,1,-19858,80,111214,2,16877,80,541165
26718,1,-19329,80,111743,2,17856,80,542144
26723,1,-18779,80,112293,2,18843,80,543131
26728,1,-18209,80,112863,2,19839,80,544127
26733,1,-17628,80,113444,2,20860,80,545148
26738,1,-17033,80,114039,2,21894,80,546182
26743,1,-16419,80,114653,2,22932,80,547220
26748,1,-15784,80,115288,2,23994,80,548282
26753,1,-15129,80,115943,2,25071,80,549359
26758,1,-14460,80,116612,2,26151,80,550439
26763,1,-13780,80,117292,2,27252,80,551540
26768,1,-13082,80,117990,2,28367,80,552655
26773,1,-12363,80,118709,2,29484,80,553772
26778,1,-11624,80,119448,2,30622,80,554910
26783,1,-10875,80,120197,2,31773,80,556061
26788,1,-10114,80,120958,2,-32613,80,557211
26793,1,-9331,80,121741,2,-31440,80,558384
26798,1,-8524,80,122548,2,-30261,80,559563
26803,1,-7704,80,123368,2,-29077,80,560747
26808,1,-6873,80,124199,2,-27868,80,561956
26813,1,-6020,80,125052,2,-26692,80,563132
26818,1,-5144,80,125928,2,-25440,80,564384
26823,1,-4256,80,126816,2,-24201,80,565623
26828,1,-3357,80,127715,2,-22964,80,566860
26833,1,-2432,80,128640,2,-21732,80,568092
26838,1,-1486,80,129586,2,-20426,80,569398
26843,1,-536,80,130536,2,-19145,80,570679
26848,1,438,80,131510,2,-17838,80,571986
26853,1,1433,80,132505,2,-16534,80,573290
26858,1,2438,80,133510,2,-15205,80,574619
26863,1,3457,80,134529,2,-13864,80,575960
26868,1,4500,80,135572,2,-12516,80,577308
26873,1,5558,80,136630,2,-11183,80,578641
26878,1,6623,80,137695,2,-9818,80,580006
26883,1,7714,80,138786,2,-8423,80,581401
26888,1,8817,80,139889,2,-7028,80,582796
26893,1,9928,80,141000,2,-5580,80,584244
26898,1,11064,80,142136,2,-4158,80,585666
26903,1,12214,80,143286,2,-2765,80,587059
26908,1,13373,80,144445,2,-1273,80,588551
26913,1,14559,80,145631,2,182,80,590006
26918,1,15752,80,146824,2,1668,80,591492
26923,1,16963,80,148035,2,3150,80,592974
26928,1,18230,80,149302,2,4699,80,594523
26933,1,19473,80,150545,2,6212,80,596036
26938,1,20737,80,151809,2,7749,80,597573
26943,1,22019,80,153091,2,9289,80,599113
26948,1,23309,80,154381,2,10807,80,600631
26953,1,24627,80,155699,2,12415,80,602239
26958,1,25949,80,157021,2,13996,80,603820
26963,1,27292,80,158364,2,15588,80,605412
26968,1,28651,80,159723,2,17188,80,607012
26973,1,30020,80,161092,2,18809,80,608633
26978,1,31414,80,162486,2,20434,80,610258
26983,1,-32725,80,163883,2,22080,80,611904
26988,1,-31303,80,165305,2,23728,80,613552
26993,1,-29875,80,166733,2,25404,80,615228
26998,1,-28426,80,168182,2,27034,80,616858
27003,1,-26958,80,169650,2,28774,80,618598
27008,1,-25482,80,171126,2,30472,80,620296
27013,1,-23982,80,172626,2,32147,80,621971
27018,1,-22479,80,174129,2,-31622,80,623738
27023,1,-20946,80,175662,2,-29889,80,625471
27028,1,-19413,80,177195,2,-28142,80,627218
27033,1,-17853,80,178755,2,-26437,80,628923
27038,1,-16293,80,180315,2,-24629,80,630731
27043,1,-14703,80,181905,2,-22916,80,632444
27048,1,-13113,80,183495,2,-21096,80,634264
27053,1,-11497,80,185111,2,-19333,80,636027
27058,1,-9883,80,186725,2,-17549,80,637811
27063,1,-8239,80,188369,2,-15789,80,639571
27068,1,-6594,80,190014,2,-14011,80,641349
27073,1,-4922,80,191686,2,-12241,80,643119
27078,1,-3250,80,193358,2,-10469,80,644891
27083,1,-1550,80,195058,2,-8695,80,646665
27088,1,153,80,196761,2,-6924,80,648436
27093,1,1879,80,198487,2,-5141,80,650219
27098,1,3607,80,200215,2,-3372,80,651988
27103,1,5362,80,201970,2,-1588,80,653772
27108,1,7118,80,203726,2,187,80,655547
27113,1,8899,80,205507,2,1928,80,657288
27118,1,10676,80,207284,2,3746,80,659106
27123,1,12475,80,209083,2,5531,80,660891
27128,1,14268,80,210876,2,7257,80,662617
27133,1,16073,80,212681,2,9086,80,664446
27138,1,17873,80,214481,2,10854,80,666214
27143,1,19677,80,216285,2,12629,80,667989
27148,1,21483,80,218091,2,14408,80,669768
27153,1,23278,80,219886,2,16135,80,671495
27158,1,25082,80,221690,2,17916,80,673276
27163,1,26882,80,223490,2,19731,80,675091
27168,1,28689,80,225297,2,21515,80,676875
27173,1,30482,80,227090,2,23284,80,678644
27178,1,32288,80,228896,2,25066,80,680426
27183,1,-31449,80,230695,2,26834,80,682194
27188,1,-29647,80,232497,2,28617,80,683977
27193,1,-27849,80,234295,2,30378,80,685738
27198,1,-26045,80,236099,2,32157,80,687517
27203,1,-24243,80,237901,2,-31613,80,689283
27208,1,-22443,80,239701,2,-29841,80,691055
27213,1,-20638,80,241506,2,-28070,80,692826
27218,1,-18837,80,243307,2,-26305,80,694591
27223,1,-17031,80,245113,2,-24524,80,696372
27228,1,-15235,80,246909,2,-22765,80,698131
27233,1,-13385,80,248759,2,-20934,80,699962
27238,1,-11578,80,250566,2,-19169,80,701727
27243,1,-9783,80,252361,2,-17379,80,703517
27248,1,-7974,80,254170,2,-15613,80,705283
27253,1,-6172,80,255972,2,-13831,80,707065
27258,1,-4364,80,257780,2,-12053,80,708843
27263,1,-2558,80,259586,2,-10280,80,710616
27268,1,-749,80,261395,2,-8497,80,712399
27273,1,1059,80,263203,2,-6723,80,714173
27278,1,2866,80,265010,2,-4938,80,715958
27283,1,4672,80,266816,2,-3215,80,717681
27288,1,6481,80,268625,2,-1383,80,719513
27293,1,8291,80,270435,2,390,80,721286
27298,1,10091,80,272235,2,2179,80,723075
27303,1,11902,80,274046,2,3906,80,724802
27308,1,13704,80,275848,2,5736,80,726632
27313,1,15514,80,277658,2,7505,80,728401
27322,1,18810,-80,280954,2,10746,-80,731642
27327,1,20579,-80,282723,2,12481,-80,733377
27332,1,22387,-80,284531,2,14258,-80,735154
27337,1,24175,-80,286319,2,15996,-80,736892
27342,1,25928,-80,288072,2,17703,-80,738599
27347,1,27646,-80,289790,2,19357,-80,740253
27352,1,29318,-80,291462,2,20940,-80,741836
27357,1,30961,-80,293105,2,22556,-80,743452
27362,1,32557,-80,294701,2,24097,-80,744993
27367,1,-31414,-80,296266,2,25599,-80,746495
27372,1,-29892,-80,297788,2,27056,-80,747952
27377,1,-28400,-80,299280,2,28479,-80,749375
27382,1,-26941,-80,300739,2,29853,-80,750749
27387,1,-25526,-80,302154,2,31203,-80,752099
27392,1,-24139,-80,303541,2,32498,-80,753394
27397,1,-22798,-80,304882,2,-31776,-80,754656
27402,1,-21478,-80,306202,2,-30551,-80,755881
27407,1,-20205,-80,307475,2,-29377,-80,757055
27412,1,-18965,-80,308715,2,-28228,-80,758204
27417,1,-17757,-80,309923,2,-27121,-80,759311
27422,1,-16595,-80,311085,2,-26063,-80,760369
27427,1,-15461,-80,312219,2,-25032,-80,761400
27432,1,-14359,-80,313321,2,-24039,-80,762393
27437,1,-13303,-80,314377,2,-23095,-80,763337
27442,1,-12277,-80,315403,2,-22177,-80,764255
27447,1,-11282,-80,316398,2,-21288,-80,765144
27452,1,-10335,-80,317345,2,-20443,-80,765989
27457,1,-9417,-80,318263,2,-19638,-80,766794
27462,1,-8526,-80,319154,2,-18858,-80,767574
27467,1,-7676,-80,320004,2,-18110,-80,768322
27472,1,-6866,-80,320814,2,-17406,-80,769026
27477,1,-6083,-80,321597,2,-16743,-80,769689
27482,1,-5330,-80,322350,2,-16110,-80,770322
27487,1,-4614,-80,323066,2,-15504,-80,770928
27492,1,-3938,-80,323742,2,-14946,-80,771486
27497,1,-3292,-80,324388,2,-14399,-80,772033
27502,1,-2673,-80,325007,2,-13901,-80,772531
27507,1,-2087,-80,325593,2,-13438,-80,772994
27512,1,-1535,-80,326145,2,-13006,-80,773426
27517,1,-1021,-80,326659,2,-12605,-80,773827
27522,1,-543,-80,327137,2,-12239,-80,774193
27527,1,-94,-80,327586,2,-11909,-80,774523
27532,1,324,-80,328004,2,-11613,-80,774819
27537,1,712,-80,328392,2,-11352,-80,775080
27542,1,1073,-80,328753,2,-11119,-80,775313
27547,1,1395,-80,329075,2,-10924,-80,775508
27552,1,1680,-80,329360,2,-10762,-80,775670
27557,1,1933,-80,329613,2,-10633,-80,775799
27562,1,2152,-80,329832,2,-10533,-80,775899
27567,1,2340,-80,330020,2,-10460,-80,775972
27572,1,2494,-80,330174,2,-10416,-80,776016
27577,1,2617,-80,330297,2,-10402,-80,776030
27582,1,2711,-80,330391,2,-10416,-80,776016
27587,1,2769,-80,330449,2,-10448,-80,775984
27592,1,2795,-80,330475,2,-10493,-80,775939
27597,1,2787,-80,330467,2,-10550,-80,775882
27602,1,2757,-80,330437,2,-10617,-80,775815
27607,1,2705,-80,330385,2,-10693,-80,775739
27612,1,2634,-80,330314,2,-10787,-80,775645
27617,1,2543,-80,330223,2,-10895,-80,775537
27622,1,2435,-80,330115,2,-11018,-80,775414
27627,1,2311,-80,329991,2,-11154,-80,775278
27632,1,2164,-80,329844,2,-11303,-80,775129
27637,1,2000,-80,329680,2,-11467,-80,774965
27642,1,1817,-80,329497,2,-11641,-80,774791
27647,1,1615,-80,329295,2,-11829,-80,774603
27652,1,1396,-80,329076,2,-12030,-80,774402
27657,1,1153,-80,328833,2,-12239,-80,774193
27662,1,894,-80,328574,2,-12454,-80,773978
27667,1,615,-80,328295,2,-12687,-80,773745
27672,1,317,-80,327997,2,-12931,-80,773501
27677,1,2,-80,327682,2,-13190,-80,773242
27682,1,-331,-80,327349,2,-13455,-80,772977
27687,1,-681,-80,326999,2,-13733,-80,772699
27692,1,-1047,-80,326633,2,-14020,-80,772412
27697,1,-1434,-80,326246,2,-14321,-80,772111
27702,1,-1840,-80,325840,2,-14636,-80,771796
27707,1,-2270,-80,325410,2,-14963,-80,771469
27712,1,-2717,-80,324963,2,-15306,-80,771126
27717,1,-3183,-80,324497,2,-15662,-80,770770
27722,1,-3664,-80,324016,2,-16028,-80,770404
27727,1,-4161,-80,323519,2,-16404,-80,770028
27732,1,-4673,-80,323007,2,-16789,-80,769643
27737,1,-5207,-80,322473,2,-17181,-80,769251
27742,1,-5763,-80,321917,2,-17584,-80,768848
27747,1,-6339,-80,321341,2,-17997,-80,768435
27752,1,-6928,-80,320752,2,-18425,-80,768007
27757,1,-7530,-80,320150,2,-18865,-80,767567
27762,1,-8151,-80,319529,2,-19317,-80,767115
27767,1,-8794,-80,318886,2,-19777,-80,766655
27772,1,-9455,-80,318225,2,-20245,-80,766187
27777,1,-10132,-80,317548,2,-20721,-80,765711
27782,1,-10817,-80,316863,2,-21214,-80,765218
27787,1,-11521,-80,316159,2,-21719,-80,764713
27792,1,-12247,-80,315433,2,-22238,-80,764194
27797,1,-12990,-80,314690,2,-22768,-80,763664
27802,1,-13744,-80,313936,2,-23300,-80,763132
27807,1,-14510,-80,313170,2,-23839,-80,762593
27812,1,-15298,-80,312382,2,-24388,-80,762044
27817,1,-16106,-80,311574,2,-24948,-80,761484
27822,1,-16927,-80,310753,2,-25507,-80,760925
27827,1,-17757,-80,309923,2,-26102,-80,760330
27832,1,-18611,-80,309069,2,-26683,-80,759749
27837,1,-19486,-80,308194,2,-27268,-80,759164
27842,1,-20371,-80,307309,2,-27865,-80,758567
27847,1,-21291,-80,306389,2,-28490,-80,757942
27852,1,-22216,-80,305464,2,-29108,-80,757324
27857,1,-23157,-80,304523,2,-29730,-80,756702
27862,1,-24106,-80,303574,2,-30353,-80,756079
27867,1,-25077,-80,302603,2,-30985,-80,755447
27872,1,-26071,-80,301609,2,-31630,-80,754802
27877,1,-27073,-80,300607,2,-32286,-80,754146
27882,1,-28090,-80,299590,2,32589,-80,753485
27887,1,-29135,-80,298545,2,31928,-80,752824
27892,1,-30191,-80,297489,2,31259,-80,752155
27897,1,-31254,-80,296426,2,30579,-80,751475
27902,1,-32343,-80,295337,2,29886,-80,750782
27907,1,32092,-80,294236,2,29190,-80,750086
27912,1,30982,-80,293126,2,28494,-80,749390
27917,1,29846,-80,291990,2,27786,-80,748682
27922,1,28699,-80,290843,2,27082,-80,747978
27927,1,27542,-80,289686,2,26330,-80,747226
27932,1,26359,-80,288503,2,25594,-80,746490
27937,1,25170,-80,287314,2,24853,-80,745749
27942,1,23961,-80,286105,2,24095,-80,744991
27947,1,22730,-80,284874,2,23325,-80,744221
27952,1,21493,-80,283637,2,22550,-80,743446
27957,1,20233,-80,282377,2,21775,-80,742671
27962,1,18956,-80,281100,2,20986,-80,741882
27967,1,17672,-80,279816,2,20180,-80,741076
27972,1,16360,-80,278504,2,19368,-80,740264
27977,1,15043,-80,277187,2,18554,-80,739450
27982,1,13705,-80,275849,2,17728,-80,738624
27987,1,12351,-80,274495,2,16908,-80,737804
27992,1,10990,-80,273134,2,16041,-80,736937
27997,1,9604,-80,271748,2,15197,-80,736093
28002,1,8212,-80,270356,2,14341,-80,735237
28007,1,6799,-80,268943,2,13470,-80,734366
28012,1,5377,-80,267521,2,12597,-80,733493
28017,1,3937,-80,266081,2,11724,-80,732620
28022,1,2478,-80,264622,2,10836,-80,731732
28027,1,1013,-80,263157,2,9936,-80,730832
28032,1,-478,-80,261666,2,9039,-80,729935
28037,1,-1970,-80,260174,2,8138,-80,729034
28042,1,-3493,-80,258651,2,7223,-80,728119
28047,1,-5015,-80,257129,2,6299,-80,727195
28052,1,-6566,-80,255578,2,5376,-80,726272
28057,1,-8115,-80,254029,2,4443,-80,725339
28062,1,-9692,-80,252452,2,3494,-80,724390
28067,1,-11269,-80,250875,2,2546,-80,723442
28072,1,-12871,-80,249273,2,1599,-80,722495
28077,1,-14472,-80,247672,2,634,-80,721530
28082,1,-16098,-80,246046,2,-339,-80,720557
28087,1,-17728,-80,244416,2,-1310,-80,719586
28092,1,-19381,-80,242763,2,-2294,-80,718602
28097,1,-21037,-80,241107,2,-3290,-80,717606
28102,1,-22719,-80,239425,2,-4280,-80,716616
28107,1,-24405,-80,237739,2,-5274,-80,715622
28112,1,-26157,-80,235987,2,-6309,-80,714587
28117,1,-27828,-80,234316,2,-7291,-80,713605
28122,1,-29566,-80,232578,2,-8297,-80,712599
28127,1,-31305,-80,230839,2,-9320,-80,711576
28132,1,32465,-80,229073,2,-10322,-80,710574
28137,1,30703,-80,227311,2,-11373,-80,709523
28142,1,28914,-80,225522,2,-12409,-80,708487
28147,1,27128,-80,223736,2,-13454,-80,707442
28152,1,25281,-80,221889,2,-14519,-80,706377
28157,1,23488,-80,220096,2,-15576,-80,705320
28162,1,21685,-80,218293,2,-16641,-80,704255
28167,1,19881,-80,216489,2,-17698,-80,703198
28172,1,18080,-80,214688,2,-18768,-80,702128
28177,1,16275,-80,212883,2,-19849,-80,701047
28182,1,14475,-80,211083,2,-20923,-80,699973
28187,1,12666,-80,209274,2,-22014,-80,698882
28192,1,10864,-80,207472,2,-23114,-80,697782
28197,1,9054,-80,205662,2,-24205,-80,696691
28202,1,7252,-80,203860,2,-25309,-80,695587
28207,1,5441,-80,202049,2,-26419,-80,694477
28212,1,3637,-80,200245,2,-27519,-80,693377
28217,1,1825,-80,198433,2,-28633,-80,692263
28222,1,16,-80,196624,2,-29725,-80,691171
28227,1,-1794,-80,194814,2,-30864,-80,690032
28232,1,-3604,-80,193004,2,-31989,-80,688907
28237,1,-5414,-80,191194,2,32418,-80,687778
28242,1,-7228,-80,189380,2,31293,-80,686653
28247,1,-9033,-80,187575,2,30153,-80,685513
28252,1,-10843,-80,185765,2,29008,-80,684368
28257,1,-12649,-80,183959,2,27867,-80,683227
28262,1,-14454,-80,182154,2,26710,-80,682070
28267,1,-16261,-80,180347,2,25548,-80,680908
28272,1,-18063,-80,178545,2,24384,-80,679744
28277,1,-19876,-80,176732,2,23201,-80,678561
28282,1,-21677,-80,174931,2,22021,-80,677381
28287,1,-23486,-80,173122,2,20837,-80,676197
28292,1,-25291,-80,171317,2,19635,-80,674995
28297,1,-27097,-80,169511,2,18441,-80,673801
28302,1,-28902,-80,167706,2,17230,-80,672590
28307,1,-30706,-80,165902,2,16014,-80,671374
28312,1,-32511,-80,164097,2,14801,-80,670161
28317,1,31222,-80,162294,2,13576,-80,668936
28326,1,27932,90,159004,2,11377,90,666737
28331,1,26170,90,157242,2,10186,90,665546
28336,1,24371,90,155443,2,9050,90,664410
28341,1,22597,90,153669,2,7970,90,663330
28346,1,20867,90,151939,2,6925,90,662285
28351,1,19171,90,150243,2,5932,90,661292
28356,1,17527,90,148599,2,4990,90,660350
28361,1,15909,90,146981,2,4087,90,659447
28366,1,14348,90,145420,2,3247,90,658607
28371,1,12811,90,143883,2,2421,90,657781
28376,1,11331,90,142403,2,1680,90,657040
28381,1,9875,90,140947,2,957,90,656317
28386,1,8476,90,139548,2,257,90,655617
28391,1,7108,90,138180,2,-362,90,654998
28396,1,5782,90,136854,2,-963,90,654397
28401,1,4503,90,135575,2,-1508,90,653852
28406,1,3251,90,134323,2,-2014,90,653346
28411,1,2048,90,133120,2,-2480,90,652880
28416,1,880,90,131952,2,-2902,90,652458
28421,1,-253,90,130819,2,-3280,90,652080
28426,1,-1338,90,129734,2,-3611,90,651749
28431,1,-2392,90,128680,2,-3899,90,651461
28436,1,-3412,90,127660,2,-4142,90,651218
28441,1,-4387,90,126685,2,-4344,90,651016
28446,1,-5322,90,125750,2,-4506,90,650854
28451,1,-6229,90,124843,2,-4624,90,650736
28456,1,-7094,90,123978,2,-4701,90,650659
28461,1,-7934,90,123138,2,-4735,90,650625
28466,1,-8721,90,122351,2,-4731,90,650629
28471,1,-9474,90,121598,2,-4703,90,650657
28476,1,-10188,90,120884,2,-4654,90,650706
28481,1,-10855,90,120217,2,-4585,90,650775
28486,1,-11485,90,119587,2,-4489,90,650871
28491,1,-12083,90,118989,2,-4368,90,650992
28496,1,-12643,90,118429,2,-4222,90,651138
28501,1,-13166,90,117906,2,-4062,90,651298
28506,1,-13648,90,117424,2,-3868,90,651492
28511,1,-14088,90,116984,2,-3659,90,651701
28516,1,-14494,90,116578,2,-3415,90,651945
28521,1,-14864,90,116208,2,-3153,90,652207
28526,1,-15200,90,115872,2,-2865,90,652495
28531,1,-15499,90,115573,2,-2554,90,652806
28536,1,-15760,90,115312,2,-2220,90,653140
28541,1,-15986,90,115086,2,-1861,90,653499
28546,1,-16175,90,114897,2,-1483,90,653877
28551,1,-16326,90,114746,2,-1082,90,654278
28556,1,-16439,90,114633,2,-661,90,654699
28561,1,-16520,90,114552,2,-217,90,655143
28566,1,-16567,90,114505,2,252,90,655612
28571,1,-16582,90,114490,2,747,90,656107
28576,1,-16567,90,114505,2,1264,90,656624
28581,1,-16533,90,114539,2,1800,90,657160
28586,1,-16480,90,114592,2,2354,90,657714
28591,1,-16407,90,114665,2,2927,90,658287
28596,1,-16314,90,114758,2,3523,90,658883
28601,1,-16200,90,114872,2,4147,90,659507
28606,1,-16061,90,115011,2,4791,90,660151
28611,1,-15902,90,115170,2,5448,90,660808
28616,1,-15724,90,115348,2,6120,90,661480
28621,1,-15522,90,115550,2,6814,90,662174
28626,1,-15300,90,115772,2,7534,90,662894
28631,1,-15055,90,116017,2,8272,90,663632
28636,1,-14791,90,116281,2,9020,90,664380
28641,1,-14505,90,116567,2,9786,90,665146
28646,1,-14199,90,116873,2,10576,90,665936
28651,1,-13875,90,117197,2,11389,90,666749
28656,1,-13531,90,117541,2,12213,90,667573
28661,1,-13163,90,117909,2,13051,90,668411
28666,1,-12774,90,118298,2,13913,90,669273
28671,1,-12362,90,118710,2,14772,90,670132
28676,1,-11929,90,119143,2,15687,90,671047
28681,1,-11476,90,119596,2,16595,90,671955
28686,1,-11006,90,120066,2,17531,90,672891
28691,1,-10518,90,120554,2,18485,90,673845
28696,1,-10008,90,121064,2,19445,90,674805
28701,1,-9474,90,121598,2,20431,90,675791
28706,1,-8916,90,122156,2,21439,90,676799
28711,1,-8336,90,122736,2,22429,90,677789
28716,1,-7741,90,123331,2,23466,90,678826
28721,1,-7128,90,123944,2,24556,90,679916
28726,1,-6474,90,124598,2,25653,90,681013
28731,1,-5827,90,125245,2,26714,90,682074
28736,1,-5140,90,125932,2,27828,90,683188
28741,1,-4438,90,126634,2,28947,90,684307
28746,1,-3720,90,127352,2,30084,90,685444
